unit,time,pair,cov,treat
Estonia,2014Q3,SH:SD,0.586785117938271,0
Estonia,2014Q3,SH:SE,0.027270755741057712,0
Estonia,2014Q3,SH:SG,0.2236609507165366,0
Estonia,2014Q3,SH:SH,0.19585955756248793,0
Estonia,2014Q3,SI:SC,0.28977778718003144,0
Estonia,2014Q3,SI:SD,0.4663499632953111,0
Estonia,2014Q3,SI:SE,0.021673548885429543,0
Estonia,2014Q3,SI:SG,0.1777554899887967,0
Estonia,2014Q3,SI:SH,0.15566021476691722,0
Estonia,2014Q3,SI:SI,0.12371161644002135,0
Estonia,2014Q3,SJ:SC,0.9119711409265399,0
Estonia,2014Q3,SJ:SD,1.4676684235746766,0
Estonia,2014Q3,SJ:SE,0.06820968334847706,0
Estonia,2014Q3,SJ:SG,0.5594213365647852,0
Estonia,2014Q3,SJ:SH,0.4898844215745948,0
Estonia,2014Q3,SJ:SI,0.38933772353151325,0
Estonia,2014Q3,SJ:SJ,1.2253001563373225,0
Estonia,2014Q3,SK:SC,0.07697651137378951,0
Estonia,2014Q3,SK:SD,0.12388110766911663,0
Estonia,2014Q3,SK:SE,0.005757357037353402,0
Estonia,2014Q3,SK:SG,0.04721893154762496,0
Estonia,2014Q3,SK:SH,0.04134954721359613,0
Estonia,2014Q3,SK:SI,0.03286272817056493,0
Estonia,2014Q3,SK:SJ,0.1034235922474256,0
Estonia,2014Q3,SK:SK,0.008729648305387996,0
Estonia,2014Q3,SL:SC,0.07049085326314705,0
Estonia,2014Q3,SL:SD,0.11344350149067979,0
Estonia,2014Q3,SL:SE,0.005272270759750414,0
Estonia,2014Q3,SL:SG,0.04324049915438972,0
Estonia,2014Q3,SL:SH,0.03786563996096674,0
Estonia,2014Q3,SL:SI,0.030093878092879597,0
Estonia,2014Q3,SL:SJ,0.09470963460086367,0
Estonia,2014Q3,SL:SK,0.007994131544177975,0
Estonia,2014Q3,SL:SL,0.007320585768177862,0
Estonia,2014Q4,SC:SC,0.5612477281826633,0
Estonia,2014Q4,SD:SC,0.6826364589133089,0
Estonia,2014Q4,SD:SD,0.8302795924833394,0
Estonia,2014Q4,SE:SC,0.05740073447834939,0
Estonia,2014Q4,SE:SD,0.0698155772499996,0
Estonia,2014Q4,SE:SE,0.005870570432993593,0
Estonia,2014Q4,SG:SC,0.38606369946059077,0
Estonia,2014Q4,SG:SD,0.46956298169456057,0
Estonia,2014Q4,SG:SE,0.039484061657091216,0
Estonia,2014Q4,SG:SG,0.26556041576116496,0
Estonia,2014Q4,SH:SC,0.35159158669640683,0
Estonia,2014Q4,SH:SD,0.4276351131136046,0
Estonia,2014Q4,SH:SE,0.03595848018508809,0
Estonia,2014Q4,SH:SG,0.2418481925953686,0
Estonia,2014Q4,SH:SH,0.22025326362740263,0
Estonia,2014Q4,SI:SC,0.28674086541956256,0
Estonia,2014Q4,SI:SD,0.3487582384156084,0
Estonia,2014Q4,SI:SE,0.029325973992510565,0
Estonia,2014Q4,SI:SG,0.19723953208480385,0
Estonia,2014Q4,SI:SH,0.17962776645886652,0
Estonia,2014Q4,SI:SI,0.14649560216090585,0
Estonia,2014Q4,SJ:SC,0.9172378366470313,0
Estonia,2014Q4,SJ:SD,1.1156214223218208,0
Estonia,2014Q4,SJ:SE,0.09380906660478522,0
Estonia,2014Q4,SJ:SG,0.6309374893111955,0
Estonia,2014Q4,SJ:SH,0.5746002881988521,0
Estonia,2014Q4,SJ:SI,0.468615831956006,0
Estonia,2014Q4,SJ:SJ,1.4990265558867597,0
Estonia,2014Q4,SK:SC,0.07429102041365211,0
Estonia,2014Q4,SK:SD,0.09035895658490141,0
Estonia,2014Q4,SK:SE,0.007597998036798829,0
Estonia,2014Q4,SK:SG,0.05110232921648866,0
Estonia,2014Q4,SK:SH,0.04653933803724915,0
Estonia,2014Q4,SK:SI,0.037955203053187184,0
Estonia,2014Q4,SK:SJ,0.12141258026498608,0
Estonia,2014Q4,SK:SK,0.009833724818758488,0
Estonia,2014Q4,SL:SC,0.06298488427988806,0
Estonia,2014Q4,SL:SD,0.07660748758682538,0
Estonia,2014Q4,SL:SE,0.006441680628990908,0
Estonia,2014Q4,SL:SG,0.0433252131174362,0
Estonia,2014Q4,SL:SH,0.039456650405626466,0
Estonia,2014Q4,SL:SI,0.0321789101672554,0
Estonia,2014Q4,SL:SJ,0.10293514984090173,0
Estonia,2014Q4,SL:SK,0.008337158600071493,0
Estonia,2014Q4,SL:SL,0.007068350477954651,0
Estonia,2015Q1,SC:SC,0.4952012899891601,0
Estonia,2015Q1,SD:SC,0.5940516809270593,0
Estonia,2015Q1,SD:SD,0.7126342494382225,0
Estonia,2015Q1,SE:SC,0.04426348576406262,0
Estonia,2015Q1,SE:SD,0.05309921168098723,0
Estonia,2015Q1,SE:SE,0.003956484386436598,0
Estonia,2015Q1,SG:SC,0.35535268589250435,0
Estonia,2015Q1,SG:SD,0.4262869759103584,0
Estonia,2015Q1,SG:SE,0.0317631413148552,0
Estonia,2015Q1,SG:SG,0.2549983893898601,0
Estonia,2015Q1,SH:SC,0.31391603061407214,0
Estonia,2015Q1,SH:SD,0.3765788769660149,0
Estonia,2015Q1,SH:SE,0.028059332705900643,0
Estonia,2015Q1,SH:SG,0.22526376016885175,0
Estonia,2015Q1,SH:SH,0.19899640059227672,0
Estonia,2015Q1,SI:SC,0.2447401100798783,0
Estonia,2015Q1,SI:SD,0.2935942953347471,0
Estonia,2015Q1,SI:SE,0.02187605443970662,0
Estonia,2015Q1,SI:SG,0.17562364481000378,0
Estonia,2015Q1,SI:SH,0.1551446764001932,0
Estonia,2015Q1,SI:SI,0.12095631148945937,0
Estonia,2015Q1,SJ:SC,0.7567800698055348,0
Estonia,2015Q1,SJ:SD,0.9078459237654979,0
Estonia,2015Q1,SJ:SE,0.06764466192545028,0
Estonia,2015Q1,SJ:SG,0.5430596322582286,0
Estonia,2015Q1,SJ:SH,0.47973500950773823,0
Estonia,2015Q1,SJ:SI,0.37401848770329116,0
Estonia,2015Q1,SJ:SJ,1.1565318702368623,0
Estonia,2015Q1,SK:SC,0.06551636485285653,0
Estonia,2015Q1,SK:SD,0.07859451793819415,0
Estonia,2015Q1,SK:SE,0.0058561694842132325,0
Estonia,2015Q1,SK:SG,0.047014045987007556,0
Estonia,2015Q1,SK:SH,0.041531873221336384,0
Estonia,2015Q1,SK:SI,0.03237972652791872,0
Estonia,2015Q1,SK:SJ,0.10012388935383222,0
Estonia,2015Q1,SK:SK,0.008667978356087428,0
Estonia,2015Q1,SL:SC,0.05488090717077913,0
Estonia,2015Q1,SL:SD,0.06583604650205353,0
Estonia,2015Q1,SL:SE,0.004905520850573308,0
Estonia,2015Q1,SL:SG,0.03938212230380188,0
Estonia,2015Q1,SL:SH,0.034789886221676586,0
Estonia,2015Q1,SL:SI,0.027123433508329676,0
Estonia,2015Q1,SL:SJ,0.08387049387654553,0
Estonia,2015Q1,SL:SK,0.0072608807980593555,0
Estonia,2015Q1,SL:SL,0.006082201385124837,0
Estonia,2015Q2,SC:SC,0.5410013876168359,0
Estonia,2015Q2,SD:SC,0.7500241149219304,0
Estonia,2015Q2,SD:SD,1.0398054161052193,0
Estonia,2015Q2,SE:SC,0.04062436717601482,0
Estonia,2015Q2,SE:SD,0.056320105147371416,0
Estonia,2015Q2,SE:SE,0.003050526756911985,0
Estonia,2015Q2,SG:SC,0.3662914971956502,0
Estonia,2015Q2,SG:SD,0.5078128490534888,0
Estonia,2015Q2,SG:SE,0.02750521646733244,0
Estonia,2015Q2,SG:SG,0.24800206429942928,0
Estonia,2015Q2,SH:SC,0.33308058673591034,0
Estonia,2015Q2,SH:SD,0.46177048337113014,0
Estonia,2015Q2,SH:SE,0.025011374026910137,0
Estonia,2015Q2,SH:SG,0.2255162178783762,0
Estonia,2015Q2,SH:SH,0.20506911775042141,0
Estonia,2015Q2,SI:SC,0.26334063926795115,0
Estonia,2015Q2,SI:SD,0.3650856253067656,0
Estonia,2015Q2,SI:SE,0.01977452750927989,0
Estonia,2015Q2,SI:SG,0.1782979475428533,0
Estonia,2015Q2,SI:SH,0.16213203264628603,0
Estonia,2015Q2,SI:SI,0.12818505437765915,0
Estonia,2015Q2,SJ:SC,0.8324131638620181,0
Estonia,2015Q2,SJ:SD,1.1540265159488936,0
Estonia,2015Q2,SJ:SE,0.062506786091331,0
Estonia,2015Q2,SJ:SG,0.563595345696851,0
Estonia,2015Q2,SJ:SH,0.5124952936760788,0
Estonia,2015Q2,SJ:SI,0.40518974576408257,0
Estonia,2015Q2,SJ:SJ,1.2807946360786961,0
Estonia,2015Q2,SK:SC,0.0684355429867566,0
Estonia,2015Q2,SK:SD,0.0948764804170837,0
Estonia,2015Q2,SK:SE,0.005138897403629187,0
Estonia,2015Q2,SK:SG,0.04633510759083357,0
Estonia,2015Q2,SK:SH,0.04213399694228462,0
Estonia,2015Q2,SK:SI,0.03331203958305891,0
Estonia,2015Q2,SK:SJ,0.10529852263256635,0
Estonia,2015Q2,SK:SK,0.008656952923028809,0
Estonia,2015Q2,SL:SC,0.05825786344697377,0
Estonia,2015Q2,SL:SD,0.08076652568589346,0
Estonia,2015Q2,SL:SE,0.004374644667706843,0
Estonia,2015Q2,SL:SG,0.03944418723104155,0
Estonia,2015Q2,SL:SH,0.035867862417835135,0
Estonia,2015Q2,SL:SI,0.02835789954272133,0
Estonia,2015Q2,SL:SJ,0.08963861006967166,0
Estonia,2015Q2,SL:SK,0.007369497767472818,0
Estonia,2015Q2,SL:SL,0.006273511918993499,0
Estonia,2015Q3,SC:SC,0.5863368996814888,0
Estonia,2015Q3,SD:SC,0.9562985856668548,0
Estonia,2015Q3,SD:SD,1.5596954335386486,0
Estonia,2015Q3,SE:SC,0.04227988208786881,0
Estonia,2015Q3,SE:SD,0.06895726921630549,0
Estonia,2015Q3,SE:SE,0.0030487394368922498,0
Estonia,2015Q3,SG:SC,0.3716845803437535,0
Estonia,2015Q3,SG:SD,0.6062068389180241,0
Estonia,2015Q3,SG:SE,0.02680162247907221,0
Estonia,2015Q3,SG:SG,0.2356144178208091,0
Estonia,2015Q3,SH:SC,0.33621434962452135,0
Estonia,2015Q3,SH:SD,0.5483559148358028,0
Estonia,2015Q3,SH:SE,0.02424391687798639,0
Estonia,2015Q3,SH:SG,0.21312949861013752,0
Estonia,2015Q3,SH:SH,0.19279033769637513,0
Estonia,2015Q3,SI:SC,0.266087738811811,0
Estonia,2015Q3,SI:SD,0.43398143358750624,0
Estonia,2015Q3,SI:SE,0.01918719123442911,0
Estonia,2015Q3,SI:SG,0.16867556790065802,0
Estonia,2015Q3,SI:SH,0.1525786899925121,0
Estonia,2015Q3,SI:SI,0.12075427076897967,0
Estonia,2015Q3,SJ:SC,0.8317516640340928,0
Estonia,2015Q3,SJ:SD,1.3565629936883323,0
Estonia,2015Q3,SJ:SE,0.05997637587000453,0
Estonia,2015Q3,SJ:SG,0.5272553515984874,0
Estonia,2015Q3,SJ:SH,0.4769388468033416,0
Estonia,2015Q3,SJ:SI,0.37746032981382927,0
Estonia,2015Q3,SJ:SJ,1.179886224113286,0
Estonia,2015Q3,SK:SC,0.07331968318782865,0
Estonia,2015Q3,SK:SD,0.11958229027057772,0
Estonia,2015Q3,SK:SE,0.005286973345162572,0
Estonia,2015Q3,SK:SG,0.04647804989146825,0
Estonia,2015Q3,SK:SH,0.04204260317074159,0
Estonia,2015Q3,SK:SI,0.03327347932638327,0
Estonia,2015Q3,SK:SJ,0.10400806862241947,0
Estonia,2015Q3,SK:SK,0.009168408035864368,0
Estonia,2015Q3,SL:SC,0.05990972005701388,0
Estonia,2015Q3,SL:SD,0.09771102686755964,0
Estonia,2015Q3,SL:SE,0.00432000084133157,0
Estonia,2015Q3,SL:SG,0.037977345737577085,0
Estonia,2015Q3,SL:SH,0.03435312970426715,0
Estonia,2015Q3,SL:SI,0.027187853862649717,0
Estonia,2015Q3,SL:SJ,0.08498528640497761,0
Estonia,2015Q3,SL:SK,0.0074915320813646515,0
Estonia,2015Q3,SL:SL,0.006121352006430927,0
Estonia,2015Q4,SC:SC,0.48451852319791533,0
Estonia,2015Q4,SD:SC,0.6327364145916593,0
Estonia,2015Q4,SD:SD,0.8262952832182469,0
Estonia,2015Q4,SE:SC,0.04170149986461607,0
Estonia,2015Q4,SE:SD,0.05445830498549094,0
Estonia,2015Q4,SE:SE,0.0035891612140661632,0
Estonia,2015Q4,SG:SC,0.3502514578837813,0
Estonia,2015Q4,SG:SD,0.45739603556159536,0
Estonia,2015Q4,SG:SE,0.030145413279805296,0
Estonia,2015Q4,SG:SG,0.2531917313295445,0
Estonia,2015Q4,SH:SC,0.34082948367339366,0
Estonia,2015Q4,SH:SD,0.4450918079731269,0
Estonia,2015Q4,SH:SE,0.029334483588891496,0
Estonia,2015Q4,SH:SG,0.24638072195563934,0
Estonia,2015Q4,SH:SH,0.23975293281743398,0
Estonia,2015Q4,SI:SC,0.2680402421638782,0
Estonia,2015Q4,SI:SD,0.3500357853682612,0
Estonia,2015Q4,SI:SE,0.02306966521843951,0
Estonia,2015Q4,SI:SG,0.19376242825513518,0
Estonia,2015Q4,SI:SH,0.1885501027647792,0
Estonia,2015Q4,SI:SI,0.14828240403499102,0
Estonia,2015Q4,SJ:SC,0.8861144918303638,0
Estonia,2015Q4,SJ:SD,1.1571836361959482,0
Estonia,2015Q4,SJ:SE,0.07626602821540435,0
Estonia,2015Q4,SJ:SG,0.6405593960930044,0
Estonia,2015Q4,SJ:SH,0.6233279642906209,0
Estonia,2015Q4,SJ:SI,0.4902069407119717,0
Estonia,2015Q4,SJ:SJ,1.6205755921348899,0
Estonia,2015Q4,SK:SC,0.07036421473911149,0
Estonia,2015Q4,SK:SD,0.09188916175119423,0
Estonia,2015Q4,SK:SE,0.006056101368529679,0
Estonia,2015Q4,SK:SG,0.05086527679593838,0
Estonia,2015Q4,SK:SH,0.04949697035384333,0
Estonia,2015Q4,SK:SI,0.038926150921661434,0
Estonia,2015Q4,SK:SJ,0.1286859994021765,0
Estonia,2015Q4,SK:SK,0.01021864485835017,0
Estonia,2015Q4,SL:SC,0.05410039342951169,0
Estonia,2015Q4,SL:SD,0.07065011413940236,0
Estonia,2015Q4,SL:SE,0.004656308151824575,0
Estonia,2015Q4,SL:SG,0.03910839475384197,0
Estonia,2015Q4,SL:SH,0.038056355487519705,0
Estonia,2015Q4,SL:SI,0.029928850728548964,0
Estonia,2015Q4,SL:SJ,0.09894181612543305,0
Estonia,2015Q4,SL:SK,0.007856730998888168,0
Estonia,2015Q4,SL:SL,0.006040744427911986,0
Estonia,2016Q1,SC:SC,0.43690302098496,0
Estonia,2016Q1,SD:SC,0.5739827661180313,0
Estonia,2016Q1,SD:SD,0.7540717275375578,0
Estonia,2016Q1,SE:SC,0.03427251556715478,0
Estonia,2016Q1,SE:SD,0.045025628897484724,0
Estonia,2016Q1,SE:SE,0.0026884806624884877,0
Estonia,2016Q1,SG:SC,0.31815815344088344,0
Estonia,2016Q1,SG:SD,0.4179813098186148,0
Estonia,2016Q1,SG:SE,0.024957667360682455,0
Estonia,2016Q1,SG:SG,0.23168668042786847,0
Estonia,2016Q1,SH:SC,0.3077983066762017,0
Estonia,2016Q1,SH:SD,0.40437102740595177,0
Estonia,2016Q1,SH:SE,0.024144997288693834,0
Estonia,2016Q1,SH:SG,0.2241425125959525,0
Estonia,2016Q1,SH:SH,0.21684399750579536,0
Estonia,2016Q1,SI:SC,0.2370981581232313,0
Estonia,2016Q1,SI:SD,0.31148847708642297,0
Estonia,2016Q1,SI:SE,0.018598979464373857,0
Estonia,2016Q1,SI:SG,0.17265779486408872,0
Estonia,2016Q1,SI:SH,0.1670357220736387,0
Estonia,2016Q1,SI:SI,0.12866822586553817,0
Estonia,2016Q1,SJ:SC,0.7730298511799687,0
Estonia,2016Q1,SJ:SD,1.0155704835178119,0
Estonia,2016Q1,SJ:SE,0.060639721713787016,0
Estonia,2016Q1,SJ:SG,0.5629298452815373,0
Estonia,2016Q1,SJ:SH,0.5445997573258744,0
Estonia,2016Q1,SJ:SI,0.41950717913519664,0
Estonia,2016Q1,SJ:SJ,1.3677523892330687,0
Estonia,2016Q1,SK:SC,0.06852125286703305,0
Estonia,2016Q1,SK:SD,0.0900200190189269,0
Estonia,2016Q1,SK:SE,0.005375096057408998,0
Estonia,2016Q1,SK:SG,0.049898019094680376,0
Estonia,2016Q1,SK:SH,0.04827324278110367,0
Estonia,2016Q1,SK:SI,0.03718505495897906,0
Estonia,2016Q1,SK:SJ,0.12123737159576879,0
Estonia,2016Q1,SK:SK,0.010746462873804463,0
Estonia,2016Q1,SL:SC,0.049368556922295644,0
Estonia,2016Q1,SL:SD,0.06485810237162495,0
Estonia,2016Q1,SL:SE,0.0038726778126480146,0
Estonia,2016Q1,SL:SG,0.035950790344796965,0
Estonia,2016Q1,SL:SH,0.03478016285965065,0
Estonia,2016Q1,SL:SI,0.02679128628840756,0
Estonia,2016Q1,SL:SJ,0.08734974668880982,0
Estonia,2016Q1,SL:SK,0.007742668761884309,0
Estonia,2016Q1,SL:SL,0.005578479194525519,0
Estonia,2016Q2,SC:SC,0.48755406433747106,0
Estonia,2016Q2,SD:SC,0.7148203496010163,0
Estonia,2016Q2,SD:SD,1.048023531294042,0
Estonia,2016Q2,SE:SC,0.029242248232972962,0
Estonia,2016Q2,SE:SD,0.042873099895943026,0
Estonia,2016Q2,SE:SE,0.0017538754043221925,0
Estonia,2016Q2,SG:SC,0.3521986272596875,0
Estonia,2016Q2,SG:SD,0.516370930491326,0
Estonia,2016Q2,SG:SE,0.021123974629634855,0
Estonia,2016Q2,SG:SG,0.2544207547775637,0
Estonia,2016Q2,SH:SC,0.32694112586199636,0
Estonia,2016Q2,SH:SD,0.4793400096155463,0
Estonia,2016Q2,SH:SE,0.019609094168901546,0
Estonia,2016Q2,SH:SG,0.23617527602770527,0
Estonia,2016Q2,SH:SH,0.2192382498649897,0
Estonia,2016Q2,SI:SC,0.26084294607583325,0
Estonia,2016Q2,SI:SD,0.38243111798946405,0
Estonia,2016Q2,SI:SE,0.015644694069640377,0
Estonia,2016Q2,SI:SG,0.18842736479516323,0
Estonia,2016Q2,SI:SH,0.17491452271878577,0
Estonia,2016Q2,SI:SI,0.139551790240898,0
Estonia,2016Q2,SJ:SC,0.8596397767185228,0
Estonia,2016Q2,SJ:SD,1.260348442710433,0
Estonia,2016Q2,SJ:SE,0.05155899946378218,0
Estonia,2016Q2,SJ:SG,0.6209853869426947,0
Estonia,2016Q2,SJ:SH,0.5764521660136814,0
Estonia,2016Q2,SJ:SI,0.4599099634784803,0
Estonia,2016Q2,SJ:SJ,1.5156894378900516,0
Estonia,2016Q2,SK:SC,0.0686850863668086,0
Estonia,2016Q2,SK:SD,0.10070164734615815,0
Estonia,2016Q2,SK:SE,0.004119556152548393,0
Estonia,2016Q2,SK:SG,0.04961663721227618,0
Estonia,2016Q2,SK:SH,0.046058439687520415,0
Estonia,2016Q2,SK:SI,0.03674673557226352,0
Estonia,2016Q2,SK:SJ,0.12110335371419838,0
Estonia,2016Q2,SK:SK,0.009676139395180057,0
Estonia,2016Q2,SL:SC,0.05524860834570283,0
Estonia,2016Q2,SL:SD,0.08100194916088138,0
Estonia,2016Q2,SL:SE,0.0033136704992229866,0
Estonia,2016Q2,SL:SG,0.03991041289709368,0
Estonia,2016Q2,SL:SH,0.037048285587359696,0
Estonia,2016Q2,SL:SI,0.02955817789575017,0
Estonia,2016Q2,SL:SJ,0.09741258419586298,0
Estonia,2016Q2,SL:SK,0.007783250542741778,0
Estonia,2016Q2,SL:SL,0.006260656914602344,0
Estonia,2016Q3,SC:SC,0.5391333292793131,0
Estonia,2016Q3,SD:SC,0.9297617518623998,0
Estonia,2016Q3,SD:SD,1.6034195407317928,0
Estonia,2016Q3,SE:SC,0.03209452313373301,0
Estonia,2016Q3,SE:SD,0.055348572298241895,0
Estonia,2016Q3,SE:SE,0.0019105819641287148,0
Estonia,2016Q3,SG:SC,0.3668070634807544,0
Estonia,2016Q3,SG:SD,0.6325766919163733,0
Estonia,2016Q3,SG:SE,0.021835967366804498,0
Estonia,2016Q3,SG:SG,0.2495624264209942,0
Estonia,2016Q3,SH:SC,0.34986981699578223,0
Estonia,2016Q3,SH:SD,0.6033675833186102,0
Estonia,2016Q3,SH:SE,0.020827695721161058,0
Estonia,2016Q3,SH:SG,0.23803892878283625,0
Estonia,2016Q3,SH:SH,0.22704752645934967,0
Estonia,2016Q3,SI:SC,0.2651186155968773,0
Estonia,2016Q3,SI:SD,0.4572099981616645,0
Estonia,2016Q3,SI:SE,0.015782469900036542,0
Estonia,2016Q3,SI:SG,0.18037723802230707,0
Estonia,2016Q3,SI:SH,0.17204835331743928,0
Estonia,2016Q3,SI:SI,0.13037198132410435,0
Estonia,2016Q3,SJ:SC,0.8805204508377499,0
Estonia,2016Q3,SJ:SD,1.5185005126949576,0
Estonia,2016Q3,SJ:SE,0.052417245316503804,0
Estonia,2016Q3,SJ:SG,0.5990746692256816,0
Estonia,2016Q3,SJ:SH,0.5714125101622944,0
Estonia,2016Q3,SJ:SI,0.4329956065652568,0
Estonia,2016Q3,SJ:SJ,1.4380788985535706,0
Estonia,2016Q3,SK:SC,0.07320888261816771,0
Estonia,2016Q3,SK:SD,0.1262522928158509,0
Estonia,2016Q3,SK:SE,0.004358113381571796,0
Estonia,2016Q3,SK:SG,0.04980870926635871,0
Estonia,2016Q3,SK:SH,0.0475088015766397,0
Estonia,2016Q3,SK:SI,0.036000440994935275,0
Estonia,2016Q3,SK:SJ,0.11956581948744749,0
Estonia,2016Q3,SK:SK,0.009941029803082344,0
Estonia,2016Q3,SL:SC,0.057211510621438644,0
Estonia,2016Q3,SL:SD,0.09866404366650633,0
Estonia,2016Q3,SL:SE,0.003405792317848507,0
Estonia,2016Q3,SL:SG,0.038924668664800224,0
Estonia,2016Q3,SL:SH,0.037127329482545934,0
Estonia,2016Q3,SL:SI,0.028133739222610248,0
Estonia,2016Q3,SL:SJ,0.0934386772059481,0
Estonia,2016Q3,SL:SK,0.007768747614048999,0
Estonia,2016Q3,SL:SL,0.006071145614318413,0
Estonia,2016Q4,SC:SC,0.4476494985309063,0
Estonia,2016Q4,SD:SC,0.6127603371210353,0
Estonia,2016Q4,SD:SD,0.8387705827459148,0
Estonia,2016Q4,SE:SC,0.03737405198572537,0
Estonia,2016Q4,SE:SD,0.051159080417848474,0
Estonia,2016Q4,SE:SE,0.0031203425144354638,0
Estonia,2016Q4,SG:SC,0.343847994529117,0
Estonia,2016Q4,SG:SD,0.4706727333271142,0
Estonia,2016Q4,SG:SE,0.02870771187032031,0
Estonia,2016Q4,SG:SG,0.26411610809284275,0
Estonia,2016Q4,SH:SC,0.3379307619587145,0
Estonia,2016Q4,SH:SD,0.4625729913714934,0
Estonia,2016Q4,SH:SE,0.028213684828128544,0
Estonia,2016Q4,SH:SG,0.2595709705261248,0
Estonia,2016Q4,SH:SH,0.2551040496030246,0
Estonia,2016Q4,SI:SC,0.2671717670309705,0
Estonia,2016Q4,SI:SD,0.3657152807551225,0
Estonia,2016Q4,SI:SE,0.02230604868966295,0
Estonia,2016Q4,SI:SG,0.20521965642737586,0
Estonia,2016Q4,SI:SH,0.20168805974971643,0
Estonia,2016Q4,SI:SI,0.15945679227321408,0
Estonia,2016Q4,SJ:SC,0.8875759200740987,0
Estonia,2016Q4,SJ:SD,1.2149490210309444,0
Estonia,2016Q4,SJ:SE,0.07410330780441415,0
Estonia,2016Q4,SJ:SG,0.681763748449154,0
Estonia,2016Q4,SJ:SH,0.6700313704163328,0
Estonia,2016Q4,SJ:SI,0.5297341507553689,0
Estonia,2016Q4,SJ:SJ,1.759838928627757,0
Estonia,2016Q4,SK:SC,0.06561363778120749,0
Estonia,2016Q4,SK:SD,0.0898145422668766,0
Estonia,2016Q4,SK:SE,0.005478052622543252,0
Estonia,2016Q4,SK:SG,0.050399068554458464,0
Estonia,2016Q4,SK:SH,0.04953175795584121,0
Estonia,2016Q4,SK:SI,0.03916035113378989,0
Estonia,2016Q4,SK:SJ,0.13009527568820256,0
Estonia,2016Q4,SK:SK,0.009617232850728338,0
Estonia,2016Q4,SL:SC,0.05048186925760718,0
Estonia,2016Q4,SL:SD,0.069101579084324,0
Estonia,2016Q4,SL:SE,0.004214708186119282,0
Estonia,2016Q4,SL:SG,0.03877607271151872,0
Estonia,2016Q4,SL:SH,0.038108780640453685,0
Estonia,2016Q4,SL:SI,0.030129219974207463,0
Estonia,2016Q4,SL:SJ,0.10009279961314992,0
Estonia,2016Q4,SL:SK,0.007399313737326181,0
Estonia,2016Q4,SL:SL,0.005692889486318052,0
Estonia,2017Q1,SC:SC,0.4516402043226072,0
Estonia,2017Q1,SD:SC,0.5951662321854395,0
Estonia,2017Q1,SD:SD,0.7843031699648924,0
Estonia,2017Q1,SE:SC,0.03419434086978556,0
Estonia,2017Q1,SE:SD,0.045060906497593124,0
Estonia,2017Q1,SE:SE,0.002588903592568318,0
Estonia,2017Q1,SG:SC,0.34324640135838613,0
Estonia,2017Q1,SG:SD,0.45232613361798535,0
Estonia,2017Q1,SG:SE,0.025987687407014067,0
Estonia,2017Q1,SG:SG,0.2608671480480615,0
Estonia,2017Q1,SH:SC,0.3188333398705574,0
Estonia,2017Q1,SH:SD,0.4201548838427022,0
Estonia,2017Q1,SH:SE,0.024139338791899282,0
Estonia,2017Q1,SH:SG,0.24231322963770538,0
Estonia,2017Q1,SH:SH,0.22507894036023926,0
Estonia,2017Q1,SI:SC,0.25651139583872756,0
Estonia,2017Q1,SI:SD,0.33802774755834875,0
Estonia,2017Q1,SI:SE,0.01942085319762329,0
Estonia,2017Q1,SI:SG,0.1949485734139114,0
Estonia,2017Q1,SI:SH,0.181083048558054,0
Estonia,2017Q1,SI:SI,0.14568697730048122,0
Estonia,2017Q1,SJ:SC,0.7842474619972155,0
Estonia,2017Q1,SJ:SD,1.0334722254364912,0
Estonia,2017Q1,SJ:SE,0.05937652313752318,0
Estonia,2017Q1,SJ:SG,0.5960278038327808,0
Estonia,2017Q1,SJ:SH,0.5536359146073129,0
Estonia,2017Q1,SJ:SI,0.4454174124325529,0
Estonia,2017Q1,SJ:SJ,1.3618009994737919,0
Estonia,2017Q1,SK:SC,0.07204637744179826,0
Estonia,2017Q1,SK:SD,0.09494188204293741,0
Estonia,2017Q1,SK:SE,0.0054547366799930445,0
Estonia,2017Q1,SK:SG,0.0547552223011148,0
Estonia,2017Q1,SK:SH,0.05086081116227479,0
Estonia,2017Q1,SK:SI,0.04091911363479653,0
Estonia,2017Q1,SK:SJ,0.12510442629785046,0
Estonia,2017Q1,SK:SK,0.011492954907040004,0
Estonia,2017Q1,SL:SC,0.05186968641170574,0
Estonia,2017Q1,SL:SD,0.06835327220834383,0
Estonia,2017Q1,SL:SE,0.0039271298723969,0
Estonia,2017Q1,SL:SG,0.03942094399480985,0
Estonia,2017Q1,SL:SH,0.03661716826447463,0
Estonia,2017Q1,SL:SI,0.029459657346359316,0
Estonia,2017Q1,SL:SJ,0.09006875281172899,0
Estonia,2017Q1,SL:SK,0.008274336450206957,0
Estonia,2017Q1,SL:SL,0.005957096694887882,0
Estonia,2017Q2,SC:SC,0.5286879910506977,0
Estonia,2017Q2,SD:SC,0.7820651513198449,0
Estonia,2017Q2,SD:SD,1.1568749645578407,0
Estonia,2017Q2,SE:SC,0.03769949695645482,0
Estonia,2017Q2,SE:SD,0.05576722621094036,0
Estonia,2017Q2,SE:SE,0.0026882624436866723,0
Estonia,2017Q2,SG:SC,0.3843520926360516,0
Estonia,2017Q2,SG:SD,0.5685553342910871,0
Estonia,2017Q2,SG:SE,0.02740724357620293,0
Estonia,2017Q2,SG:SG,0.27942100750222254,0
Estonia,2017Q2,SH:SC,0.3595384621624607,0
