Date,Visitor Arrivals,Visitor Days,Occupancy,Mean Daily Rate,Revenue per Available Room,Total Leisure Emp,Unemp Rate,LFP,Accommodation Emp,Econ Activity Index,NatRes_Constr_Emp,Wholesale_Emp,Financial_Emp,HealthCare_Emp,Government_Emp,Mandatory Quarantine
2000-04-01,5.536070844120267,10.91790567679578,8.21557780436082,7.252683837569474,16.22719638731658,3.09598,-18.51852,0.29718,2.71015,4.00686,8.92857142857142,1.8987341772152,-4.013377926421402,1.2474012474012364,2.2707423580786035,0
2000-05-01,7.123971436492416,7.811741444507381,10.68368944616918,7.941020300864521,20.35933697698749,3.50515,-18.86792,0.14859,2.88092,4.07964,9.734513274336276,1.8987341772152,-3.691275167785235,1.0330578512396604,4.181184668989557,0
2000-06-01,6.914609921474035,6.55064732887245,12.85773323529276,6.514259150852508,22.45111236011343,3.88151,-17.30769,-0.14837,3.29157,3.98004,9.565217391304337,3.797468354430378,-3.6666666666666625,4.132231404958686,3.2456140350877183,0
2000-07-01,1.412431708194339,0.7701959463753738,7.31251426268027,7.196718392885959,17.47113461286061,4.20945,-19.23077,-0.29674,3.94634,4.07965,10.68376068376069,3.797468354430378,-2.0270270270270285,2.0408163265306145,2.046511627906966,0
2000-08-01,-0.1334916194190128,0.6029834919858201,2.760587136484771,6.494267726252434,10.8451988572668,4.30328,-19.60784,-0.4451,3.91093,3.80803,11.965811965811968,3.7735849056603765,-1.6949152542372836,0.40650406504065817,-1.445347786811202,0
2000-09-01,1.605790432531995,0.5616480965633164,3.236479560634775,7.000846350079715,8.823613191868507,4.72765,-18.0,-0.59347,5.24193,3.69523,11.864406779661007,3.7735849056603765,-2.0408163265306145,3.3333333333333437,1.2855831037649201,0
2000-10-01,0.02486174958054033,-2.738537359662963,3.957046363911942,4.960600885138877,7.366926541297358,4.0,-18.36735,-0.4451,3.6318,3.69792,11.111111111111116,3.125,-1.7064846416382284,2.2727272727272707,1.2422360248447228,0
2000-11-01,-0.7336395215860048,0.409745914707238,5.623537978247084,8.064305930528182,13.34198450412811,3.56053,-16.66667,-0.4451,1.87632,3.34688,10.63829787234043,3.750000000000009,-1.7123287671232834,2.4640657084188833,1.215277777777768,0
2000-12-01,7.40420472704979,3.126587092685051,11.98084075145711,2.382700508574609,12.87012258660858,3.63269,-13.04348,-0.29674,1.44759,3.14398,10.041841004184104,2.4691358024691468,-1.016949152542368,3.0674846625766916,1.3733905579399242,0
2001-01-01,6.978751872334499,5.558402730370493,9.97614528520947,4.444360443181061,13.82120081385243,3.07062,-8.88889,-0.2963,3.30476,2.33689,7.692307692307687,2.4844720496894235,-1.0452961672473893,3.757828810020869,-2.2603978300180794,0
2001-02-01,-4.030055230549568,-4.149284372079387,2.76978294436514,6.311450423323728,8.246739088900434,3.03951,-8.88889,-0.14815,3.27766,2.695,6.808510638297882,2.4844720496894235,-1.384083044982698,3.298969072164959,0.8688097306689846,0
2001-03-01,-1.957370288276628,-1.293885828774721,-4.048454897881237,3.326057332283461,-1.283187399696206,2.40481,-4.54545,-0.29586,2.21596,2.28963,4.564315352697101,1.85185185185186,-0.692041522491349,2.862985685071573,-0.25553662691651935,0
2001-04-01,-2.357840083562435,-1.949198292364251,-5.717436180233094,5.323511868710051,-0.6825035341955998,1.8018,-4.54545,-0.2963,0.87878,1.92036,1.6393442622950838,2.4844720496894235,-0.6968641114982632,3.490759753593431,-1.6225448334756587,0
2001-05-01,-5.132198643160768,-4.657556519689043,-7.672029172410511,3.73989635428893,-3.611357239653923,1.49402,-2.32558,-0.14837,0.29781,1.63126,1.2096774193548487,3.105590062111796,-0.6968641114982632,3.6809815950920255,-4.013377926421402,0
2001-06-01,-4.560466957907472,-2.549834046155974,-9.954512775922586,4.659101067845905,-3.954027155706596,0.78663,-2.32558,-0.14859,-0.37752,1.4866,-0.3968253968253954,1.8292682926829285,-1.038062283737029,2.182539682539675,-0.3398470688190325,0
2001-07-01,-2.637317529330596,-0.1625008943992867,-7.52473629563405,3.455979343431403,-1.5120222163301,0.29557,0.0,-0.14881,-0.12894,1.49323,-2.316602316602312,1.2195121951219523,-2.0689655172413834,2.6000000000000023,-0.8204193254329972,0
2001-08-01,1.493723178567286,2.914576282039105,-3.37019044764274,4.222767251297155,4.022633257739439,0.68762,4.87805,-0.14903,0.65219,1.01316,-2.6717557251908386,1.21212121212122,-2.0689655172413834,3.238866396761142,0.6416131989000817,0
2001-09-01,-32.11260084380412,-25.65157988197249,-23.76242285390279,-1.055298598711041,-25.17763622048853,-0.09814,7.31707,0.0,0.34642,0.76611,-3.409090909090906,0.60606060606061,-1.736111111111116,2.822580645161299,1.5412511332729029,0
2001-10-01,-29.79367111357416,-23.85575109277954,-24.50161810218342,-0.493056445856821,-25.95588329101972,-4.63511,10.0,-0.29806,-6.46205,-0.16209,-3.8461538461538436,-0.60606060606061,-3.125,2.8282828282828243,1.2269938650306678,0
2001-11-01,-26.52529921983906,-17.09875367166298,-22.81237548467879,-4.126357921941393,-27.31972271349014,-5.40275,12.5,-0.59613,-7.12501,-0.42794,-3.4615384615384603,-1.8072289156626509,-2.7874564459930307,3.006012024048088,2.1440823327615766,0
2001-12-01,-16.3288712590307,-12.58164934311191,-16.25349928669745,-2.046194294066006,-18.14523518690192,-5.84226,12.5,-0.89286,-7.87357,-0.49648,-4.1825095057034245,-0.6024096385542133,-4.109589041095896,2.3809523809523725,1.608806096528359,0
2002-01-01,-16.06181569250244,-11.76720116367297,-14.97776793513668,-5.105279953188835,-20.22880448888372,-4.56802,7.31707,-1.3373,-7.89682,0.51003,-1.1904761904761862,-1.8181818181818188,-3.169014084507038,2.213279678068414,6.012950971322839,0
2002-02-01,-8.04300078874406,-4.04757061337021,-10.67955925886961,-5.357301146058546,-17.48126701986912,-4.42478,7.31707,-1.63205,-7.86886,0.52023,-1.195219123505975,-1.8181818181818188,-3.157894736842104,2.195608782435121,2.5839793281653645,0
2002-03-01,-9.756207549320784,-5.835673559820775,-7.449273169386162,-1.993795923905595,-9.488974235579995,-3.91389,2.38095,-1.92878,-7.13322,0.77305,0.7936507936507908,-1.2121212121212088,-2.7874564459930307,2.1868787276341894,2.9888983774551736,0
2002-04-01,-9.440852523947928,-9.153220920096272,-5.647275379597505,-4.625227846217483,-10.85543620644486,-3.44149,0.0,-1.93165,-6.80835,1.24841,3.2258064516129004,-1.2121212121212088,-2.8070175438596467,2.3809523809523725,-0.607638888888884,0
2002-05-01,-2.925241201437456,1.190575215746925,-2.312090818987766,-4.818296756438912,-7.460711750988547,-2.64966,-2.38095,-2.08024,-6.6022,1.58199,3.1872509960159334,-1.2048192771084376,-2.1052631578947323,1.9723865877712132,5.836236933797911,0
2002-06-01,-0.9086286746829764,-0.008049386225006394,0.2647749967994217,-4.025092533760954,-2.941036832222188,-2.2439,-4.7619,-1.93452,-5.48672,2.46828,6.374501992031867,-1.19760479041916,-1.7482517482517501,1.747572815533971,5.71184995737426,0
2002-07-01,-5.289190342390859,-2.690306903047934,-2.486813569589807,-3.706870162812559,-4.537073772059729,-1.96464,-4.7619,-1.93741,-5.03357,1.7931,7.114624505928857,0.0,-1.0563380281690127,2.729044834308003,2.941176470588225,0
2002-08-01,-4.770926965302213,0.8301820634488033,-1.004233211537309,-3.300208288270756,-2.685496881056437,-2.43902,-9.30233,-1.79104,-5.26748,2.25963,7.843137254901955,-0.5988023952095856,-1.0563380281690127,1.9607843137254832,2.2768670309653904,0
2002-09-01,30.16131711873009,39.17053468602678,15.55090722367229,0.04099653998825836,14.90492507073942,-2.25933,-11.36364,-1.9403,-5.50656,2.52275,7.058823529411762,0.6024096385542244,-0.7067137809187329,2.549019607843128,2.0535714285714324,0
2002-10-01,31.35068080887156,31.09770965982719,20.8737713936997,0.4444086010580328,21.97643297588241,2.06825,-13.63636,-1.9432,-0.61916,3.47907,9.600000000000009,2.4390243902439046,1.0752688172043001,2.946954813359537,2.857142857142847,0
2002-11-01,26.43281906218476,22.70115551395635,15.97189618426085,1.049531699619544,16.63717604399921,3.63448,-15.55556,-1.64918,1.44287,3.78673,9.960159362549792,3.6809815950920255,1.7921146953405076,2.7237354085603016,1.5113350125944613,0
2002-12-01,15.28767999722598,13.52633805387151,14.93538442592246,1.802905374836983,19.11551107967715,3.61944,-17.77778,-1.65165,2.52603,4.08447,9.92063492063493,3.6363636363636376,2.499999999999991,1.5503875968992276,2.083333333333326,0
2003-01-01,11.74718154184673,6.048379792005698,9.312137274185606,5.682983985760215,16.52328297762562,3.43392,-15.90909,-1.35542,3.65908,3.82885,9.236947791164663,3.0864197530864113,1.8181818181818077,2.5590551181102317,3.752181500872598,0
2003-02-01,0.5073849879098313,-0.03752293474912349,3.303251744698232,3.478823384021879,4.77863218005119,2.98354,-15.90909,-1.20664,3.11966,3.43876,10.080645161290324,3.0864197530864113,2.1739130434782705,3.125,2.099076406381184,0
2003-03-01,-0.8974814015424104,-3.41228207942702,2.064439223716308,2.010234908396891,3.540358694737544,2.95316,-11.62791,-0.75643,2.80843,3.01122,8.661417322834652,3.0674846625766916,1.7921146953405076,3.30739299610896,1.4925373134328401,0
2003-04-01,-2.983634348907205,3.667869656925005,2.525818846052719,3.32977748230423,5.686979115563129,1.93483,-7.14286,-0.45455,2.05341,2.31762,9.375,3.0674846625766916,2.166064981949467,2.9069767441860517,3.9301310043668103,0
2003-05-01,-7.488167445562121,-4.887693872568811,-1.908265837392842,3.59946363557373,0.8334413024454257,1.5121,-2.43902,-0.30349,1.73332,2.12572,9.652509652509655,3.0487804878048808,2.508960573476693,2.9013539651837617,0.7407407407407307,0
2003-06-01,-7.608653597156712,-5.562242703890352,-2.322739465162538,3.074913999142459,1.001064523915174,0.998,0.0,-0.30349,0.23826,1.31697,7.490636704119846,2.4242424242424176,2.8469750889679624,2.0992366412213803,-2.3387096774193594,0
2003-07-01,0.3513401855108178,-0.4042351088964669,4.469245126102406,2.066269850825719,8.177907756674529,1.80361,2.5,-0.15198,0.67217,1.70506,7.011070110701101,2.4096385542168752,3.2028469750889688,1.8975332068311257,1.6964285714285765,0
2003-08-01,1.492872359551001,-0.6951342290008267,6.078267356546641,1.580424990894347,7.346371640021476,2.3,5.12821,-0.30395,1.02752,1.63472,6.545454545454543,2.4096385542168752,3.9145907473309594,2.6923076923076827,0.7123775601068472,0
2003-09-01,2.712264724930513,-8.773653637340917,7.801214109110344,3.959509980200426,12.16609848861465,2.61307,2.5641,-0.30441,1.08995,1.75281,7.326007326007322,1.7964071856287456,3.2028469750889688,3.0592734225621365,0.0,0
2003-10-01,-0.3749719127072337,-3.927633201968594,3.639219731231469,2.615864436535253,6.045265715551817,2.9382,2.63158,-0.30488,2.46885,1.9276,6.569343065693434,1.1904761904761862,2.8368794326241176,3.244274809160297,0.7575757575757569,0
2003-11-01,1.565593404197729,-4.693970428817384,4.943323825180768,3.44658177278474,8.246325891903794,2.40481,2.63158,-0.45732,1.92559,1.92501,5.434782608695654,0.591715976331364,1.760563380281699,3.0303030303030276,0.3308519437551727,0
2003-12-01,2.444381889983505,-0.887495549905426,8.068033764190275,3.190075243470991,12.93225285213986,3.69261,2.7027,-0.30534,2.43305,1.88406,4.332129963898912,0.0,1.7421602787456525,4.961832061068705,-0.4897959183673417,0
2004-01-01,0.1692178166633473,2.462254925445406,7.125304189870896,1.261550140923018,7.732474790243948,3.21932,0.0,-0.45802,1.33273,2.07709,3.6764705882353033,1.1976047904191711,3.214285714285725,3.6468330134356908,-0.4205214465937801,0
2004-02-01,7.983270788494723,7.120620369416275,7.747162842630306,2.475046150703175,8.905474642629141,3.6963,-2.7027,-0.61069,1.63251,2.4016,4.395604395604402,1.7964071856287456,2.4822695035461084,3.409090909090917,-0.5756578947368474,0
2004-03-01,7.065338931225584,7.085371325592771,10.17509864099093,3.052217519402767,12.76381225106382,3.26409,-7.89474,-0.91463,1.61073,2.76759,1.449275362318847,1.1904761904761862,2.1126760563380254,3.201506591337089,0.08169934640522847,0
2004-04-01,13.72206589458198,8.035797104149744,11.28245627821238,3.367010693792616,15.2379816537932,4.3956,-12.82051,-1.06545,2.49768,3.47021,3.571428571428581,1.7857142857142794,2.8268551236749095,3.201506591337089,2.268907563025202,0
2004-05-01,15.71317758438826,10.5538806289821,12.30942350575253,3.821285195074919,16.64188174412682,4.1708,-17.5,-1.21766,3.27015,3.71772,3.8732394366197243,1.775147928994092,1.7482517482517501,3.9473684210526327,0.6535947712418277,0
2004-06-01,12.26499358420212,8.329550227842674,12.93968760041335,4.861592633808898,20.54290671596808,4.8419,-20.0,-1.21766,4.0691,3.74403,4.878048780487809,2.3668639053254337,1.384083044982698,3.9252336448598157,-0.16515276630884035,0
2004-07-01,10.41417237101241,6.991994092160869,8.570257624191013,6.629506489873127,17.65793328318617,4.92126,-21.95122,-1.36986,3.7053,4.08571,5.517241379310356,1.764705882352935,1.0344827586206806,3.724394785847296,0.26338893766462146,0
2004-08-01,3.437222310497168,1.123831927127728,1.943724853967677,6.266236785080359,7.746415362663539,4.59433,-21.95122,-1.06707,2.92965,4.00444,4.778156996587035,1.764705882352935,0.0,4.119850187265928,1.3262599469495928,0
2004-09-01,10.21212339476347,11.47989569360854,6.387024416775744,4.101651887738056,10.52294979473154,4.60333,-20.0,-0.91603,2.5347,3.83171,5.802047781569963,1.764705882352935,0.34482758620688614,3.8961038961038863,2.09973753280841,0
2004-10-01,10.35079960663401,8.2700223725781,6.605049130828755,6.046375100021284,12.81305450721697,4.62598,-17.94872,-0.76453,3.55969,3.68334,6.849315068493156,2.35294117647058,1.379310344827589,4.066543438077641,0.5847953216374213,0
2004-11-01,5.391510092157215,6.34096140342415,3.93923409435224,6.40008320958434,10.49739137748271,4.59883,-20.51282,-0.45942,3.47448,4.06281,8.247422680412363,2.941176470588225,2.076124567474058,4.227941176470584,2.7205276174773196,0
2004-12-01,5.175738078806558,5.627817430364468,-2.22413364993469,7.304857157006217,4.599792001675307,3.36862,-18.42105,-0.30628,2.88883,3.72032,10.380622837370247,2.923976608187129,1.7123287671232834,4.545454545454541,0.8203445447087843,0
2005-01-01,11.17714454721539,9.626130145517408,5.714778319008063,6.8592110450864,11.94433428194195,3.02144,-16.21622,-0.15337,2.85888,3.23177,11.347517730496449,2.3668639053254337,0.6920415224913601,4.629629629629628,-1.858108108108103,0
2005-02-01,6.827443790013832,6.25102008963756,3.858991040824455,9.149214223596601,12.60636045677059,2.6975,-16.66667,0.15361,2.90654,3.39848,11.228070175438587,2.941176470588225,1.730103806228378,4.578754578754585,0.08271298593878207,0
2005-03-01,10.95948538294929,14.49907583694159,5.551702200287689,10.35932389009726,15.49063330738147,3.2567,-17.14286,0.46154,3.18469,3.27709,15.714285714285726,3.529411764705892,1.379310344827589,4.197080291970812,-0.2448979591836764,0
2005-04-01,3.631902308073376,1.085901866780881,1.332933527129132,3.636247223968159,4.719587223238819,3.15789,-17.64706,0.61538,2.86077,3.53715,13.793103448275868,2.923976608187129,0.6872852233676952,4.379562043795615,-0.24650780608052036,0
2005-05-01,5.25303615786008,4.066235554000119,5.561866797054993,7.276437495749266,13.63407357839799,3.14585,-15.15152,1.07858,2.58488,3.17665,13.898305084745765,2.9069767441860517,1.3745704467353903,3.435804701627476,-0.40584415584415945,0
2005-06-01,7.255001689963736,8.172664128279084,3.141492139115321,8.126006245126893,12.62174704655738,3.29877,-12.5,1.23267,2.85953,3.18055,13.953488372093027,2.8901734104046284,1.0238907849829282,3.7769784172661858,0.496277915632759,0
2005-07-01,8.020760708113217,9.654549245061549,2.711826052307931,8.828314361542722,12.55303213727477,2.53283,-12.5,1.54321,2.55971,3.008,13.398692810457513,3.4682080924855585,1.7064846416382284,2.872531418312385,-0.17513134851138146,0
2005-08-01,8.034493344905268,9.89063370725387,3.268581619251854,11.21426652037443,14.8627470063688,2.42991,-12.5,1.69492,2.90968,3.33831,14.332247557003264,4.046242774566466,2.397260273972601,2.6978417266187105,0.9598603839441555,0
2005-09-01,7.24485310672609,6.628862177904571,4.614084429571941,12.86037962933977,18.45978481954149,2.52809,-12.5,1.69492,3.8469,3.00968,14.83870967741936,4.6242774566473965,2.7491408934707806,2.678571428571419,-0.1713796058269046,0
2005-10-01,5.902564658347798,9.002582102395728,3.156309010414526,13.0907243785005,16.23013021488935,1.78739,-12.5,1.54083,2.4422,2.82078,13.461538461538458,4.022988505747116,1.7006802721088343,1.5985790408525657,-0.2491694352159457,0
2005-11-01,6.354347675797589,6.841856768422061,4.978813204319343,14.8501455004304,21.56256963068264,1.49673,-9.67742,1.38462,1.78547,2.26865,13.015873015873014,3.4285714285714253,2.033898305084736,1.4109347442680775,-2.2471910112359605,0
2005-12-01,5.911247618623894,5.568287126152294,6.776189101923524,11.99769881406512,20.96781158378598,1.95531,-12.90323,1.07527,1.81739,2.8695,12.852664576802496,3.9772727272727293,2.020202020202011,0.8695652173912993,-0.24410089503661414,0
2006-01-01,4.811157355155959,4.88260330876924,0.8926992659982202,13.27306891466808,13.76768596430391,2.17597,-12.90323,1.07527,1.45179,2.99357,12.101910828025474,3.4682080924855585,2.7491408934707806,0.3539823008849474,-0.43029259896729677,0
2006-02-01,2.334741225555192,4.759249475307969,1.648502992151935,14.10393083528965,16.34797080891974,2.43902,-10.0,0.92025,1.73389,2.63572,11.671924290220815,2.285714285714291,2.0408163265306145,0.3502626970227629,0.7438016528925617,0
2006-03-01,0.1403954578198752,0.4171511286559904,-1.607618578744641,10.99435331578777,7.79728120801193,1.94805,-6.89655,0.7657,1.25114,2.7961,9.876543209876543,1.7045454545454586,3.0612244897959107,1.050788091068311,0.5728314238952592,0
2006-04-01,5.721346539842154,6.790196429193185,1.984228284700706,19.35293156408264,21.60129174543164,1.48423,0.0,0.61162,1.47674,1.99979,8.18181818181818,2.2727272727272707,3.412969283276457,0.8741258741258751,0.6589785831960571,0
2006-05-01,1.002036466409284,3.51482181387861,-1.493585626273553,15.3148504692094,12.76197083224031,1.66359,0.0,0.30488,1.51615,2.20512,8.333333333333325,2.259887005649719,3.050847457627115,1.7482517482517501,0.9779951100244544,0
2006-06-01,2.47316719568611,2.536184563893928,-0.9858782684233236,14.1761338908776,13.04505677387226,1.55109,-3.57143,0.30441,1.01809,2.35599,8.163265306122458,2.8089887640449396,3.378378378378377,1.906412478336228,0.6584362139917754,0
2006-07-01,-0.6755032933864147,-0.7034907144295777,-1.472972730514777,14.2925020558591,12.96475823955872,1.64684,-7.14286,0.15198,1.01258,2.47489,7.78097982708934,1.6759776536312776,2.348993288590595,1.3961605584642323,0.43859649122806044,0
2006-08-01,0.1608238080834212,-0.6602695701804495,-2.148707790844151,12.14193297408683,9.748014052022725,1.73358,-10.71429,-0.15152,1.06063,2.42543,8.26210826210827,2.2222222222222143,2.341137123745818,3.1523642732049106,0.2592912705272177,0
2006-09-01,0.9039912413623785,3.709965956193373,-3.383764652969745,9.125972532512616,5.659224332828128,1.55251,-14.28571,0.0,0.3828,2.90109,8.426966292134841,1.6574585635359185,1.6722408026755842,1.9130434782608674,3.0042918454935563,0
2006-10-01,-2.486288999066355,-2.041426292909243,-5.334040875715973,7.28031379719134,0.6719498449566652,2.03327,-17.85714,0.15175,0.87203,2.79497,8.757062146892647,1.6574585635359185,1.3377926421404673,3.321678321678312,1.831806827643634,0
2006-11-01,2.858340341849042,3.293184164758056,-2.611337828558613,6.503350642620997,4.220355076477489,2.39631,-17.85714,0.15175,1.49477,3.10565,9.831460674157299,2.7624309392265234,1.3289036544850585,3.4782608695652195,5.254515599343179,0
2006-12-01,2.74174299127985,1.663008304598312,-5.950078647924617,9.088025962909828,3.850094793227266,2.00913,-14.81481,0.30395,1.2914,2.63563,10.277777777777786,2.1857923497267784,1.320132013201314,3.275862068965507,2.2022838499184294,0
2007-01-01,-4.620531710128962,-4.468282422925796,-7.839306331812967,9.314013597873029,1.428147475770691,2.40741,-11.11111,0.30395,1.42623,2.33344,8.52272727272727,2.7932960893854775,1.3377926421404673,3.3509700176366897,3.6300777873811585,0
2007-02-01,-1.878797153402578,-2.31134516851913,-8.193828609917064,6.758396519558363,-1.985901425396974,2.47253,-7.40741,0.15198,0.91826,2.15879,9.039548022598876,2.7932960893854775,1.333333333333342,3.839441535776622,1.8867924528301883,0
2007-03-01,4.110029532286386,-1.004349432469465,-5.385643727194278,7.52600482182062,1.512570749276998,2.54777,-7.40741,0.0,1.27211,1.89487,8.98876404494382,3.910614525139655,0.990099009900991,3.2928942807625594,1.6273393002441017,0
2007-04-01,-1.55428946423416,4.51966298383446,-7.804618815174747,6.292884131873233,-2.528432993228447,2.83364,-7.14286,-0.15198,0.67276,1.76657,9.243697478991585,2.777777777777768,0.3300330033003229,2.9462738301559765,-1.882160392798693,0
2007-05-01,0.2877952353288471,1.046877753687081,-8.252312546330797,7.551897488887094,-2.181659150545812,2.72727,-7.14286,-0.45593,0.25473,1.93365,8.241758241758234,2.7624309392265234,0.328947368421062,2.7491408934707806,1.1299435028248483,0
2007-06-01,-0.3558176829783544,0.8236704575432574,-6.362407216148325,7.335945684916201,-0.4197705527898998,2.51572,0.0,-0.75873,1.03418,1.65281,8.35579514824798,2.732240437158473,0.32679738562091387,2.5510204081632626,0.9811937857726827,0
2007-07-01,-2.253988260949014,-1.844044918377197,-6.196112417757693,6.370384755968073,-1.35072087228667,1.62016,3.84615,-1.06222,-0.23441,1.1823,7.754010695187175,3.296703296703307,0.6557377049180246,2.925989672977636,0.7860262008733576,0
2007-08-01,5.233296209100602,5.120477082152797,-3.412964255087703,5.949848919340472,1.845467838291937,1.79372,12.0,-1.06222,-0.20364,0.80613,6.842105263157894,2.717391304347827,0.0,1.8675721561969505,-0.5172413793103403,0
2007-09-01,-0.3926171257286226,-1.659150562034706,-3.854813750418706,7.112118358408592,3.342016397209635,1.07914,20.83333,-1.36364,-0.67849,0.34113,5.699481865284972,3.2608695652173836,0.0,2.3890784982935065,0.7500000000000062,0
2007-10-01,-0.728143803247816,-0.1944138940801587,-2.726758152673436,7.943472036207466,5.785368079819886,0.4529,30.43478,-1.21212,-0.9078,0.34113,5.974025974025965,3.2608695652173836,0.660066006600668,1.3536379018612488,1.1447260834014816,0
2007-11-01,-0.7509611437269359,-1.039446827677271,-3.889558548897765,6.292141128376971,2.37656940662927,0.27003,34.78261,-1.21212,-1.06044,-0.20014,4.603580562659837,3.7634408602150504,-0.3278688524590123,1.0084033613445342,-2.1060842433697213,0
2007-12-01,-2.094323937936493,2.041685951640448,-2.536389404720585,5.819276917764493,4.539661156354691,0.17905,34.78261,-1.06061,-0.99767,0.07994,2.5188916876574208,3.743315508021383,-0.32573289902280145,0.8347245409014992,1.0375099760574713,0
2008-01-01,1.246948526709835,2.408341972851624,1.851432529216535,5.707459256729797,8.946082836094638,0.36166,29.16667,-0.90909,-0.33445,0.24002,3.926701570680624,3.2608695652173836,-1.320132013201325,1.7064846416382284,1.2510425354462118,0
2008-02-01,3.002176970737613,2.927480190973664,2.998281813554038,5.506652501256082,9.399828024626089,0.2681,28.0,-0.60698,0.17909,0.4006,3.1088082901554515,3.8043478260869623,-0.6578947368421018,1.3445378151260456,0.8051529790660261,0
2008-03-01,-6.082686830440542,0.174180463676632,-0.9469203466134113,7.992563989370227,6.818517166124383,-0.35492,32.0,-0.45593,-1.01099,0.07998,2.319587628865971,3.2258064516129004,-1.6339869281045805,1.342281879194629,1.6813450760608584,0
2008-04-01,-6.811880830654959,-11.60786919335504,-2.560710767360697,-0.9312881582945631,-3.356594601767271,-1.24444,30.76923,-0.15221,-0.79054,0.23078,1.025641025641022,3.2432432432432323,-0.6578947368421018,1.5151515151515138,1.5846538782318564,0
2008-05-01,-6.80672049307165,-7.389258890952322,-1.766981957113922,2.138833125316308,0.6709136730799203,-1.59292,38.46154,0.15267,-0.95639,-0.51917,-1.269035532994922,3.2258064516129004,-0.6557377049180357,1.17056856187292,2.0750199521149204,0
2008-06-01,-13.23409256319059,-10.79073021856527,-8.058309631555927,2.756397157890156,-7.331651329005984,-2.45399,44.44444,0.30581,-3.18665,-1.26683,-2.985074626865669,2.127659574468077,-1.6286644951140072,1.3266998341625147,1.9433198380566896,0
2008-07-01,-13.39330699421756,-11.40657736934125,-7.97504383412555,-0.02973149770898464,-9.078354550090006,-1.94863,51.85185,0.46012,-3.2485,-1.54799,-3.47394540942928,2.127659574468077,-1.9543973941368087,1.6722408026755842,2.5996533795493937,0
2008-08-01,-16.89712351865271,-14.7456732843727,-7.923859572226776,-0.1823734992015602,-8.902020865251325,-2.99559,53.57143,0.30675,-4.50734,-1.60936,-4.679802955665025,1.0582010582010692,-1.9607843137254943,1.8333333333333313,4.2461005199306845,0
2008-09-01,-19.06959767142196,-15.01543711390292,-15.28790867287752,-2.549613103350357,-16.62694963880869,-3.55872,58.62069,0.30722,-5.04426,-2.36976,-5.6372549019607865,0.5263157894736858,-2.3026315789473673,1.6666666666666607,1.985111662531014,0
2008-10-01,-12.85413523995804,-10.56363595195786,-9.144317523615664,-4.572110558857057,-11.84334639921252,-4.23805,63.33333,-0.15337,-6.30201,-3.08969,-7.352941176470584,0.0,-4.262295081967215,2.003338898163598,2.667744543249806,0
2008-11-01,-15.48985676614889,-11.70131427828616,-11.57927040279122,-5.273469830253575,-15.58023029759235,-5.1167,67.74194,-0.46012,-7.64505,-2.92791,-9.290953545232272,-2.072538860103623,-3.289473684210531,2.1630615640598982,5.976095617529875,0
2008-12-01,-16.85900324730294,-15.49385927279598,-13.63618416291017,-6.091463523165919,-17.44289793004997,-5.89812,77.41935,-0.91884,-7.87262,-4.08347,-10.565110565110569,-2.577319587628868,-4.248366013071891,2.4834437086092676,1.8167456556082096,0
2009-01-01,-12.98393744155487,-11.5017093298241,-16.5837270643708,-8.115021649612375,-23.04190601188397,-6.3964,87.09677,-1.37615,-8.35784,-4.72912,-12.594458438287148,-2.631578947368418,-5.0167224080267525,2.0134228187919545,3.0477759472817167,0
2009-02-01,-13.66611359196844,-13.9176089124798,-13.85969577451233,-11.24037472245694,-23.72074314062635,-7.21925,90.625,-1.67939,-9.30087,-5.11721,-14.572864321608037,-3.6649214659685847,-5.960264900662249,1.4925373134328401,1.5175718849840258,0
2009-03-01,-14.37666613127794,-17.13213709797221,-15.05031371326965,-15.02860229843904,-29.32905286710945,-7.03473,90.90909,-1.98473,-9.0524,-5.4046,-15.617128463476071,-4.6875,-5.6478405315614655,1.490066225165565,1.5748031496062964,0
2009-04-01,-5.607629423935312,-1.08850491595156,-9.46273423021664,-8.496399105041874,-17.453165438471,-6.84068,88.23529,-2.13415,-10.13408,-5.23576,-17.00507614213197,-4.712041884816753,-6.29139072847682,1.1608623548922115,5.9113300492610765,0
2009-05-01,-6.742732832449249,-5.886925890515782,-10.9076845788136,-12.3101378074428,-22.31175179897388,-6.65468,80.55556,-2.28659,-10.12126,-5.17864,-16.45244215938303,-5.7291666666666625,-6.270627062706269,0.9917355371900749,1.7982799061766919,0
2009-06-01,-5.004057134176887,-2.739716381698809,-9.634135738945682,-15.28231019569505,-25.09888951859062,-6.37916,69.23077,-2.28659,-8.6998,-4.42514,-16.41025641025641,-5.7291666666666625,-5.960264900662249,1.4729950900163713,1.6679904686258906,0
2009-07-01,1.238303773556049,1.08404841009635,-7.462783611814105,-15.07906010825107,-22.22988292419306,-6.23306,60.97561,-2.29008,-7.54172,-4.07791,-16.966580976863767,-5.7291666666666625,-6.312292358803983,0.9868421052631637,1.520270270270263,0
2009-08-01,0.7393279041932876,-0.5758008782836943,-6.245220890424818,-14.66833067014324,-21.38702914722391,-5.35876,55.81395,-2.29358,-7.08651,-4.0638,-18.346253229974163,-5.759162303664922,-6.000000000000005,0.16366612111293755,-1.3300083125519557,0
