Popularity,Date,Monthly Listeners,Artist,Playlists,Playlist Reach,Water
46.0,2023-01-01,427702,Alemeda,148.0,61.749532611907,0
46.0,2023-01-02,427702,Alemeda,147.0,61.629351374174824,0
46.0,2023-01-03,427702,Alemeda,147.0,61.629351374174824,0
46.0,2023-01-04,453240,Alemeda,149.0,61.711435847321084,0
46.0,2023-01-05,453240,Alemeda,149.0,61.711435847321084,0
46.0,2023-01-06,453240,Alemeda,148.0,61.61457915933538,0
46.0,2023-01-07,453240,Alemeda,150.0,61.709671554455646,0
46.0,2023-01-08,453240,Alemeda,150.0,61.759729626603864,0
46.0,2023-01-09,453240,Alemeda,149.0,61.68568913279324,0
46.0,2023-01-10,453240,Alemeda,149.0,61.5777084287746,0
46.0,2023-01-11,484583,Alemeda,146.0,25.261892829076505,0
46.0,2023-01-12,484583,Alemeda,146.0,25.261892829076505,0
46.0,2023-01-13,484583,Alemeda,147.0,25.27513997720175,0
46.0,2023-01-14,484583,Alemeda,146.0,25.262371281378993,0
46.0,2023-01-15,484583,Alemeda,146.0,25.262371281378993,0
46.0,2023-01-16,484583,Alemeda,146.0,25.262371281378993,0
46.0,2023-01-17,484583,Alemeda,146.0,25.262371281378993,0
47.0,2023-01-18,452120,Alemeda,145.0,25.244788159262416,0
47.0,2023-01-19,452120,Alemeda,144.0,24.37893900809661,0
47.0,2023-01-20,452120,Alemeda,144.0,24.18396969483116,0
47.0,2023-01-21,452120,Alemeda,144.0,24.18396969483116,0
47.0,2023-01-22,452120,Alemeda,144.0,24.177390975671898,0
47.0,2023-01-23,452120,Alemeda,144.0,24.177390975671898,0
47.0,2023-01-24,452120,Alemeda,143.0,23.98466440757438,0
47.0,2023-01-25,433344,Alemeda,142.0,23.96785877044935,0
47.0,2023-01-26,433344,Alemeda,142.0,23.96785877044935,0
47.0,2023-01-27,433344,Alemeda,141.0,22.943701713696534,0
47.0,2023-01-28,433344,Alemeda,138.0,22.89884681033792,0
47.0,2023-01-29,433344,Alemeda,137.0,22.861826563432608,0
47.0,2023-01-30,433344,Alemeda,137.0,22.861826563432608,0
47.0,2023-01-31,433344,Alemeda,137.0,22.861826563432608,0
47.0,2023-02-01,417957,Alemeda,139.0,23.378555050123857,0
47.0,2023-02-02,416108,Alemeda,138.0,23.359267441679656,0
47.0,2023-02-03,411002,Alemeda,138.0,23.359267441679656,0
47.0,2023-02-04,406699,Alemeda,138.0,23.359267441679656,0
47.0,2023-02-05,404532,Alemeda,138.0,23.359267441679656,0
47.0,2023-02-06,403656,Alemeda,138.0,23.359267441679656,0
47.0,2023-02-07,404080,Alemeda,139.0,23.413840907432636,0
47.0,2023-02-08,405291,Alemeda,139.0,23.40250756851736,0
47.0,2023-02-09,404637,Alemeda,139.0,23.40250756851736,0
47.0,2023-02-10,400624,Alemeda,144.0,25.097484656632723,0
47.0,2023-02-11,397696,Alemeda,146.0,25.129331638017344,0
47.0,2023-02-12,393975,Alemeda,148.0,25.1598329723012,0
47.0,2023-02-13,391640,Alemeda,147.0,25.140395847512465,0
47.0,2023-02-14,388715,Alemeda,147.0,25.140395847512465,0
47.0,2023-02-15,384714,Alemeda,147.0,25.140395847512465,0
47.0,2023-02-16,376715,Alemeda,147.0,25.140395847512465,0
47.0,2023-02-17,376715,Alemeda,145.0,25.10989451322861,0
47.0,2023-02-18,374212,Alemeda,145.0,25.10989451322861,0
47.0,2023-02-19,374317,Alemeda,145.0,25.10989451322861,0
47.0,2023-02-20,373265,Alemeda,145.0,25.10989451322861,0
47.0,2023-02-21,372378,Alemeda,145.0,25.10989451322861,0
47.0,2023-02-22,371067,Alemeda,145.0,25.10989451322861,0
47.0,2023-02-23,370645,Alemeda,144.0,25.097484656632723,0
47.0,2023-02-24,371089,Alemeda,143.0,25.03160775523337,0
47.0,2023-02-25,371825,Alemeda,145.0,25.05179246174475,0
47.0,2023-02-26,375572,Alemeda,145.0,25.016327184822533,0
47.0,2023-02-27,377951,Alemeda,144.0,24.02231262312671,0
47.0,2023-02-28,380275,Alemeda,142.0,23.971118226760076,0
47.0,2023-03-01,383589,Alemeda,141.0,23.95269781311414,0
47.0,2023-03-02,385720,Alemeda,141.0,23.95269781311414,0
47.0,2023-03-03,387433,Alemeda,141.0,40.830850365238526,0
47.0,2023-03-04,388073,Alemeda,140.0,40.821490642071026,0
47.0,2023-03-05,387031,Alemeda,141.0,40.83079055870071,0
47.0,2023-03-06,384383,Alemeda,140.0,40.80007990153452,0
47.0,2023-03-07,381621,Alemeda,140.0,40.80007990153452,0
47.0,2023-03-08,378436,Alemeda,140.0,40.80007990153452,0
47.0,2023-03-09,374636,Alemeda,140.0,40.80007990153452,0
47.0,2023-03-10,370595,Alemeda,140.0,39.40586989207312,0
47.0,2023-03-11,367747,Alemeda,141.0,39.770330933496325,0
46.0,2023-03-12,364579,Alemeda,141.0,39.770330933496325,0
46.0,2023-03-13,361646,Alemeda,141.0,39.770330933496325,0
46.0,2023-03-14,358734,Alemeda,142.0,39.84966430590327,0
46.0,2023-03-15,357292,Alemeda,142.0,39.84966430590327,0
46.0,2023-03-16,350680,Alemeda,143.0,39.86303106710413,0
46.0,2023-03-17,350680,Alemeda,143.0,39.86303106710413,0
46.0,2023-03-18,347378,Alemeda,143.0,39.86303106710413,0
46.0,2023-03-19,344417,Alemeda,144.0,39.91204252484064,0
46.0,2023-03-20,341916,Alemeda,145.0,40.005938789204684,0
46.0,2023-03-21,340122,Alemeda,145.0,40.005938789204684,0
46.0,2023-03-22,338468,Alemeda,145.0,40.005938789204684,0
45.0,2023-03-23,333866,Alemeda,145.0,40.005938789204684,0
45.0,2023-03-24,333866,Alemeda,145.0,40.005938789204684,0
45.0,2023-03-25,329537,Alemeda,145.0,40.005938789204684,0
45.0,2023-03-26,321231,Alemeda,145.0,39.995622161432195,0
45.0,2023-03-27,313783,Alemeda,145.0,39.995622161432195,0
45.0,2023-03-28,306808,Alemeda,144.0,39.862163872305864,0
44.0,2023-03-29,300351,Alemeda,144.0,39.862163872305864,0
44.0,2023-03-30,294433,Alemeda,144.0,39.862163872305864,0
44.0,2023-03-31,288254,Alemeda,144.0,39.862163872305864,0
44.0,2023-04-01,283455,Alemeda,144.0,39.862163872305864,0
44.0,2023-04-02,280210,Alemeda,144.0,39.862163872305864,0
44.0,2023-04-03,278633,Alemeda,144.0,39.862163872305864,0
44.0,2023-04-04,276747,Alemeda,144.0,39.862163872305864,0
44.0,2023-04-05,275731,Alemeda,145.0,39.881600997094594,0
43.0,2023-04-06,275368,Alemeda,145.0,39.881600997094594,0
43.0,2023-04-07,274139,Alemeda,145.0,39.881600997094594,0
43.0,2023-04-08,271031,Alemeda,145.0,39.93778923936849,0
43.0,2023-04-09,267679,Alemeda,145.0,39.93778923936849,0
43.0,2023-04-10,264411,Alemeda,147.0,40.102855283728196,0
43.0,2023-04-11,261247,Alemeda,147.0,40.102855283728196,0
43.0,2023-04-12,258678,Alemeda,147.0,40.102855283728196,0
43.0,2023-04-13,256751,Alemeda,147.0,40.102855283728196,0
43.0,2023-04-14,254631,Alemeda,148.0,40.11239442650913,0
43.0,2023-04-15,252158,Alemeda,148.0,40.11239442650913,0
43.0,2023-04-16,249512,Alemeda,148.0,40.11239442650913,0
42.0,2023-04-17,247483,Alemeda,148.0,40.11239442650913,0
42.0,2023-04-18,244427,Alemeda,148.0,40.11239442650913,0
42.0,2023-04-19,242579,Alemeda,148.0,40.11239442650913,0
42.0,2023-04-20,240250,Alemeda,147.0,40.102855283728196,0
42.0,2023-04-21,237604,Alemeda,147.0,40.102855283728196,0
42.0,2023-04-22,236226,Alemeda,147.0,40.102855283728196,0
42.0,2023-04-23,237227,Alemeda,147.0,40.102855283728196,0
42.0,2023-04-24,238408,Alemeda,147.0,40.102855283728196,0
42.0,2023-04-25,239348,Alemeda,147.0,40.102855283728196,0
42.0,2023-04-26,240290,Alemeda,147.0,40.102855283728196,0
42.0,2023-04-27,241397,Alemeda,147.0,40.102855283728196,0
42.0,2023-04-28,241397,Alemeda,147.0,40.102855283728196,0
42.0,2023-04-29,240360,Alemeda,147.0,40.102855283728196,0
42.0,2023-04-30,237794,Alemeda,146.0,40.09119300885496,0
42.0,2023-05-01,235136,Alemeda,146.0,40.09119300885496,0
42.0,2023-05-02,232557,Alemeda,146.0,40.09119300885496,0
41.0,2023-05-03,230075,Alemeda,146.0,40.09119300885496,0
41.0,2023-05-04,225005,Alemeda,146.0,40.09119300885496,0
41.0,2023-05-05,225005,Alemeda,146.0,40.09119300885496,0
41.0,2023-05-06,224600,Alemeda,145.0,40.011859636448015,0
41.0,2023-05-07,225313,Alemeda,145.0,40.011859636448015,0
41.0,2023-05-08,225339,Alemeda,145.0,40.011859636448015,0
41.0,2023-05-09,225205,Alemeda,145.0,40.011859636448015,0
41.0,2023-05-10,225447,Alemeda,150.0,40.301113956573275,0
41.0,2023-05-11,225050,Alemeda,154.0,40.34196182189852,0
41.0,2023-05-12,225352,Alemeda,168.0,241.10165436844895,0
41.0,2023-05-13,227463,Alemeda,175.0,241.79173210498678,0
41.0,2023-05-14,241672,Alemeda,177.0,242.02455895668692,0
41.0,2023-05-15,248838,Alemeda,178.0,242.46323991153415,0
41.0,2023-05-16,253533,Alemeda,179.0,242.48264713305397,0
41.0,2023-05-17,258180,Alemeda,180.0,242.70100080260372,0
41.0,2023-05-18,266959,Alemeda,181.0,242.75512571932313,0
41.0,2023-05-19,266959,Alemeda,179.0,104.50660204370901,0
41.0,2023-05-20,270837,Alemeda,178.0,104.47619041923187,0
41.0,2023-05-21,270897,Alemeda,177.0,104.45675329444313,0
41.0,2023-05-22,269006,Alemeda,176.0,99.86035173421017,0
41.0,2023-05-23,267218,Alemeda,177.0,104.24162917793522,0
41.0,2023-05-24,270944,Alemeda,179.0,104.27939700656317,0
41.0,2023-05-25,273135,Alemeda,180.0,104.32150080918245,0
41.0,2023-05-26,273135,Alemeda,179.0,101.68349423285557,0
41.0,2023-05-27,275079,Alemeda,179.0,101.68349423285557,0
41.0,2023-05-28,277125,Alemeda,178.0,101.59865865896995,0
41.0,2023-05-29,278308,Alemeda,179.0,101.62805357230431,0
41.0,2023-05-30,279590,Alemeda,179.0,101.62805357230431,0
41.0,2023-05-31,280462,Alemeda,179.0,101.62805357230431,0
41.0,2023-06-01,283169,Alemeda,181.0,101.64868682784926,0
41.0,2023-06-02,283169,Alemeda,183.0,135.12025300557755,0
41.0,2023-06-03,286510,Alemeda,182.0,134.93425467298383,0
41.0,2023-06-04,288383,Alemeda,181.0,134.9253434988499,0
41.0,2023-06-05,289800,Alemeda,179.0,88.9746946577212,0
41.0,2023-06-06,291402,Alemeda,179.0,88.9746946577212,0
41.0,2023-06-07,293047,Alemeda,180.0,88.99260671579574,0
41.0,2023-06-08,298735,Alemeda,180.0,88.92541407056453,0
41.0,2023-06-09,298735,Alemeda,179.0,88.56095302914133,0
40.0,2023-06-10,298578,Alemeda,181.0,88.59555111126528,0
40.0,2023-06-11,285925,Alemeda,181.0,88.59555111126528,0
40.0,2023-06-12,279268,Alemeda,181.0,88.59555111126528,0
40.0,2023-06-13,274712,Alemeda,181.0,88.59555111126528,0
40.0,2023-06-14,270694,Alemeda,181.0,88.59294952687048,0
40.0,2023-06-15,265741,Alemeda,182.0,88.61056255225597,0
40.0,2023-06-16,260384,Alemeda,195.0,297.5600427736358,0
40.0,2023-06-17,255174,Alemeda,198.0,298.0252180247336,0
40.0,2023-06-18,266533,Alemeda,200.0,298.22694547677173,0
40.0,2023-06-19,274556,Alemeda,201.0,298.44254804558216,0
40.0,2023-06-20,280517,Alemeda,204.0,298.51015933657806,0
40.0,2023-06-21,284346,Alemeda,204.0,298.51015933657806,0
41.0,2023-06-22,289881,Alemeda,204.0,298.5125216948216,0
41.0,2023-06-23,289881,Alemeda,205.0,146.07803676666717,0
41.0,2023-06-24,293183,Alemeda,196.0,143.62399510064841,0
41.0,2023-06-25,296037,Alemeda,196.0,143.62285877643,0
41.0,2023-06-26,298550,Alemeda,200.0,143.68386144499772,0
41.0,2023-06-27,300687,Alemeda,201.0,143.71514026427312,0
41.0,2023-06-28,305274,Alemeda,201.0,143.75691513093446,0
41.0,2023-06-29,314000,Alemeda,201.0,143.75691513093446,0
41.0,2023-06-30,314000,Alemeda,200.0,187.8793977242416,0
41.0,2023-07-01,313531,Alemeda,199.0,187.88806967222428,0
41.0,2023-07-02,313527,Alemeda,199.0,188.4998905540358,0
41.0,2023-07-03,314331,Alemeda,196.0,188.4582353004501,0
41.0,2023-07-04,314246,Alemeda,196.0,188.4582353004501,0
41.0,2023-07-05,315322,Alemeda,198.0,188.48505853265857,0
41.0,2023-07-06,315322,Alemeda,198.0,188.48505853265857,0
41.0,2023-07-07,314453,Alemeda,201.0,169.60826119668098,0
41.0,2023-07-08,314305,Alemeda,203.0,169.54767717387793,0
41.0,2023-07-09,317349,Alemeda,204.0,169.63251274776354,0
40.0,2023-07-10,319931,Alemeda,209.0,169.85600977956506,0
40.0,2023-07-11,322852,Alemeda,209.0,169.85600977956506,0
40.0,2023-07-12,327350,Alemeda,210.0,169.96952258833127,0
40.0,2023-07-13,333827,Alemeda,210.0,169.96952258833127,0
40.0,2023-07-14,333827,Alemeda,208.0,166.0358671768563,0
40.0,2023-07-15,338172,Alemeda,208.0,166.0358671768563,0
40.0,2023-07-16,330179,Alemeda,210.0,165.9841943281872,0
40.0,2023-07-17,325653,Alemeda,210.0,166.24883825800302,0
40.0,2023-07-18,322310,Alemeda,210.0,166.24883825800302,0
40.0,2023-07-19,319185,Alemeda,210.0,166.24883825800302,0
40.0,2023-07-20,316758,Alemeda,209.0,166.23669753082729,0
40.0,2023-07-21,314619,Alemeda,208.0,163.5986909545004,0
40.0,2023-07-22,314103,Alemeda,208.0,163.6711764783279,0
40.0,2023-07-23,315701,Alemeda,209.0,163.68597859643626,0
40.0,2023-07-24,315945,Alemeda,210.0,163.70362152509063,0
40.0,2023-07-25,317329,Alemeda,210.0,163.70362152509063,0
40.0,2023-07-26,318847,Alemeda,211.0,163.71360921690516,0
40.0,2023-07-27,319676,Alemeda,212.0,163.7330463416939,0
40.0,2023-07-28,318957,Alemeda,211.0,150.25782598450533,0
40.0,2023-07-29,319509,Alemeda,207.0,149.93038518998742,0
40.0,2023-07-30,318714,Alemeda,206.0,149.93235880573522,0
40.0,2023-07-31,317678,Alemeda,206.0,149.93235880573522,0
40.0,2023-08-01,316854,Alemeda,206.0,149.37385545238266,0
40.0,2023-08-02,316765,Alemeda,206.0,149.37385545238266,0
40.0,2023-08-03,314863,Alemeda,203.0,147.05862476062433,0
40.0,2023-08-04,314863,Alemeda,202.0,101.12325648990645,0
40.0,2023-08-05,313698,Alemeda,198.0,100.41128956052961,0
40.0,2023-08-06,311792,Alemeda,200.0,100.42510487076406,0
40.0,2023-08-07,311734,Alemeda,200.0,100.42510487076406,0
40.0,2023-08-08,312167,Alemeda,200.0,100.42510487076406,0
40.0,2023-08-09,313913,Alemeda,200.0,100.42510487076406,0
40.0,2023-08-10,316892,Alemeda,202.0,100.43595975737685,0
40.0,2023-08-11,319695,Alemeda,205.0,100.43045755589819,0
40.0,2023-08-12,320820,Alemeda,204.0,99.9572682287337,0
40.0,2023-08-13,321714,Alemeda,205.0,100.0,0
40.0,2023-08-14,322444,Alemeda,205.0,100.0,0
40.0,2023-08-15,322605,Alemeda,205.0,100.0,0
40.0,2023-08-16,323456,Alemeda,205.0,100.0,0
40.0,2023-08-17,324912,Alemeda,205.0,100.0,0
40.0,2023-08-18,325656,Alemeda,204.0,74.84453290495904,0
40.0,2023-08-19,322471,Alemeda,203.0,74.821387774826,0
40.0,2023-08-20,317849,Alemeda,203.0,74.821387774826,0
40.0,2023-08-21,314755,Alemeda,204.0,74.84082489961472,0
40.0,2023-08-22,310903,Alemeda,204.0,74.84082489961472,0
40.0,2023-08-23,307380,Alemeda,204.0,74.84082489961472,0
40.0,2023-08-24,307380,Alemeda,204.0,74.83508347198482,0
40.0,2023-08-25,298827,Alemeda,203.0,74.82889349532134,0
40.0,2023-08-26,295477,Alemeda,202.0,74.80802101362512,0
40.0,2023-08-27,294286,Alemeda,201.0,74.75389609690572,0
39.0,2023-08-28,292918,Alemeda,201.0,74.76908695750984,0
39.0,2023-08-29,292027,Alemeda,203.0,77.43014895416307,0
39.0,2023-08-30,291853,Alemeda,202.0,77.41304428434898,0
39.0,2023-08-31,291348,Alemeda,202.0,77.41304428434898,0
39.0,2023-09-01,292475,Alemeda,202.0,77.41304428434898,0
39.0,2023-09-02,295760,Alemeda,202.0,77.41304428434898,0
39.0,2023-09-03,299308,Alemeda,203.0,77.44375494151518,0
39.0,2023-09-04,298785,Alemeda,203.0,77.44375494151518,0
39.0,2023-09-05,297362,Alemeda,201.0,77.42264323366773,0
39.0,2023-09-06,294313,Alemeda,200.0,75.07466846245764,0
39.0,2023-09-07,289910,Alemeda,199.0,58.18569092698937,0
39.0,2023-09-08,285655,Alemeda,197.0,45.60215614530118,0
39.0,2023-09-09,281054,Alemeda,196.0,44.94530094051761,0
39.0,2023-09-10,275333,Alemeda,197.0,45.07403451315684,0
39.0,2023-09-11,271029,Alemeda,197.0,45.07403451315684,0
39.0,2023-09-12,267688,Alemeda,197.0,45.07403451315684,0
39.0,2023-09-13,263911,Alemeda,197.0,45.07403451315684,0
39.0,2023-09-14,258679,Alemeda,197.0,45.07403451315684,0
39.0,2023-09-15,254474,Alemeda,197.0,45.07403451315684,0
39.0,2023-09-16,251085,Alemeda,197.0,44.52961559945887,0
39.0,2023-09-17,248800,Alemeda,197.0,44.52961559945887,0
39.0,2023-09-18,246722,Alemeda,198.0,44.56113364488552,0
39.0,2023-09-19,244824,Alemeda,199.0,44.58057076967426,0
39.0,2023-09-20,243827,Alemeda,198.0,44.56113364488552,0
39.0,2023-09-21,241888,Alemeda,198.0,44.56113364488552,0
39.0,2023-09-22,240320,Alemeda,199.0,44.681135463004274,0
39.0,2023-09-23,238058,Alemeda,198.0,44.65963501266104,0
39.0,2023-09-24,234789,Alemeda,198.0,44.65963501266104,0
39.0,2023-09-25,232556,Alemeda,198.0,44.65963501266104,0
39.0,2023-09-26,230243,Alemeda,198.0,44.65963501266104,0
39.0,2023-09-27,228352,Alemeda,198.0,44.65963501266104,0
39.0,2023-09-28,222626,Alemeda,198.0,44.65963501266104,0
39.0,2023-09-29,222626,Alemeda,198.0,44.65963501266104,0
39.0,2023-09-30,217243,Alemeda,199.0,44.66806773449246,0
39.0,2023-10-01,211481,Alemeda,199.0,44.66806773449246,0
39.0,2023-10-02,209046,Alemeda,199.0,44.66806773449246,0
39.0,2023-10-03,206713,Alemeda,200.0,44.6864881481384,0
39.0,2023-10-04,207818,Alemeda,201.0,61.575465683606666,0
39.0,2023-10-05,207498,Alemeda,200.0,61.025604374967855,0
39.0,2023-10-06,206509,Alemeda,199.0,60.92820942814184,0
39.0,2023-10-07,205075,Alemeda,198.0,60.91977670631042,0
39.0,2023-10-08,205026,Alemeda,198.0,60.91977670631042,0
39.0,2023-10-09,205751,Alemeda,197.0,60.79642572207423,0
39.0,2023-10-10,206891,Alemeda,196.0,60.784314898167416,0
39.0,2023-10-11,209531,Alemeda,197.0,60.792000038276186,0
39.0,2023-10-12,211752,Alemeda,197.0,60.792000038276186,0
39.0,2023-10-13,211752,Alemeda,196.0,56.19559847804323,0
39.0,2023-10-14,212467,Alemeda,197.0,56.21527482898321,0
39.0,2023-10-15,212711,Alemeda,198.0,56.25229507588851,0
39.0,2023-10-16,213327,Alemeda,200.0,56.31859062305254,0
39.0,2023-10-17,213667,Alemeda,201.0,56.70745273190284,0
39.0,2023-10-18,213700,Alemeda,201.0,56.70745273190284,0
39.0,2023-10-19,213221,Alemeda,201.0,56.70745273190284,0
39.0,2023-10-20,213221,Alemeda,200.0,55.854910535400094,0
39.0,2023-10-21,212614,Alemeda,200.0,55.854910535400094,0
39.0,2023-10-22,212701,Alemeda,200.0,55.854910535400094,0
39.0,2023-10-23,212105,Alemeda,199.0,55.08681517028715,0
39.0,2023-10-24,212142,Alemeda,200.0,55.11193391616798,0
38.0,2023-10-25,213050,Alemeda,200.0,55.11193391616798,0
38.0,2023-10-26,214117,Alemeda,199.0,55.09034375601804,0
38.0,2023-10-27,214117,Alemeda,200.0,55.09988289879897,0
38.0,2023-10-28,214472,Alemeda,199.0,55.07476415291814,0
38.0,2023-10-29,214514,Alemeda,201.0,55.101826611277836,0
38.0,2023-10-30,214475,Alemeda,201.0,55.101826611277836,0
37.0,2023-10-31,213868,Alemeda,201.0,55.101826611277836,0
37.0,2023-11-01,212145,Alemeda,201.0,55.101826611277836,0
37.0,2023-11-02,209763,Alemeda,202.0,55.50788309974893,0
37.0,2023-11-03,209763,Alemeda,202.0,55.51350491430321,0
37.0,2023-11-04,208761,Alemeda,202.0,55.51350491430321,0
37.0,2023-11-05,207948,Alemeda,202.0,55.51350491430321,0
36.0,2023-11-06,206545,Alemeda,202.0,55.51350491430321,0
36.0,2023-11-07,204527,Alemeda,202.0,55.51350491430321,0
36.0,2023-11-08,201246,Alemeda,203.0,55.694599110796396,0
36.0,2023-11-09,200328,Alemeda,202.0,55.66388845363019,0
36.0,2023-11-10,198752,Alemeda,205.0,55.69732030826682,0
36.0,2023-11-11,198752,Alemeda,208.0,56.18743488563196,0
36.0,2023-11-12,197565,Alemeda,210.0,56.24401187040162,0
36.0,2023-11-13,197437,Alemeda,209.0,49.64594529615599,0
36.0,2023-11-14,197028,Alemeda,210.0,56.2193715768233,0
36.0,2023-11-15,197171,Alemeda,211.0,56.31987646361549,0
36.0,2023-11-16,196196,Alemeda,214.0,56.43652911561681,0
36.0,2023-11-17,195998,Alemeda,213.0,56.39873138371995,0
36.0,2023-11-18,195998,Alemeda,211.0,56.34095826819404,0
36.0,2023-11-19,195998,Alemeda,212.0,56.37797851509936,0
36.0,2023-11-20,195998,Alemeda,211.0,56.33297409539622,0
36.0,2023-11-21,194564,Alemeda,211.0,56.33297409539622,0
36.0,2023-11-22,195180,Alemeda,210.0,56.323674178766524,0
36.0,2023-11-23,195282,Alemeda,210.0,56.30265218072579,0
36.0,2023-11-24,193773,Alemeda,210.0,56.30265218072579,0
36.0,2023-11-25,191602,Alemeda,211.0,56.311084902557205,0
36.0,2023-11-26,189373,Alemeda,211.0,56.311084902557205,0
36.0,2023-11-27,187781,Alemeda,211.0,56.311084902557205,0
36.0,2023-11-28,186605,Alemeda,210.0,56.30411744090217,0
36.0,2023-11-29,186209,Alemeda,210.0,56.30411744090217,0
36.0,2023-11-30,186356,Alemeda,209.0,56.29604355829761,0
36.0,2023-12-01,186356,Alemeda,209.0,56.29604355829761,0
36.0,2023-12-02,186909,Alemeda,208.0,56.28761083646619,0
36.0,2023-12-03,186769,Alemeda,208.0,56.28761083646619,0
36.0,2023-12-04,185965,Alemeda,208.0,56.28761083646619,0
36.0,2023-12-05,185390,Alemeda,209.0,56.702129950037616,0
36.0,2023-12-06,184602,Alemeda,209.0,56.702129950037616,0
36.0,2023-12-07,184602,Alemeda,211.0,56.73337886604411,0
36.0,2023-12-08,182600,Alemeda,211.0,56.73337886604411,0
36.0,2023-12-09,182026,Alemeda,211.0,56.70589776191974,0
36.0,2023-12-10,181199,Alemeda,210.0,56.686460637131006,0
36.0,2023-12-11,179625,Alemeda,210.0,56.686460637131006,0
36.0,2023-12-12,178109,Alemeda,210.0,56.686460637131006,0
36.0,2023-12-13,176943,Alemeda,210.0,56.686460637131006,0
36.0,2023-12-14,174705,Alemeda,213.0,57.176216375269284,0
36.0,2023-12-15,174705,Alemeda,213.0,57.176216375269284,0
36.0,2023-12-16,174705,Alemeda,213.0,57.176216375269284,0
36.0,2023-12-17,174072,Alemeda,212.0,56.8270359042569,0
36.0,2023-12-18,173521,Alemeda,213.0,56.852154650137734,0
36.0,2023-12-19,173041,Alemeda,213.0,55.43154005423256,0
36.0,2023-12-20,171299,Alemeda,213.0,55.705543707215895,0
36.0,2023-12-21,169074,Alemeda,212.0,55.42017681204838,0
36.0,2023-12-22,169074,Alemeda,212.0,55.42017681204838,0
36.0,2023-12-23,168454,Alemeda,211.0,55.39505806616756,0
36.0,2023-12-24,168098,Alemeda,209.0,53.094868718668856,0
36.0,2023-12-25,167441,Alemeda,209.0,53.094868718668856,0
36.0,2023-12-26,166368,Alemeda,209.0,53.094868718668856,0
36.0,2023-12-27,163985,Alemeda,210.0,53.44404918968122,0
36.0,2023-12-28,160962,Alemeda,208.0,53.08799096682053,0
36.0,2023-12-29,160962,Alemeda,209.0,53.437171437832895,0
36.0,2023-12-30,159721,Alemeda,210.0,53.4741916847382,0
36.0,2023-12-31,158621,Alemeda,210.0,53.13176935249854,0
36.0,2024-01-01,157939,Alemeda,210.0,53.46868948325956,0
36.0,2024-01-02,157644,Alemeda,210.0,53.132038481918684,0
36.0,2024-01-03,156569,Alemeda,209.0,53.46540012367992,0
36.0,2024-01-04,156283,Alemeda,209.0,53.46540012367992,0
36.0,2024-01-05,156283,Alemeda,209.0,53.46540012367992,0
36.0,2024-01-06,156062,Alemeda,209.0,53.46540012367992,0
36.0,2024-01-07,156240,Alemeda,207.0,53.10805606025628,0
36.0,2024-01-08,156206,Alemeda,207.0,53.10805606025628,0
36.0,2024-01-09,156700,Alemeda,207.0,53.10805606025628,0
36.0,2024-01-10,157813,Alemeda,207.0,52.99427412206993,0
36.0,2024-01-11,158592,Alemeda,208.0,53.00491968580038,0
36.0,2024-01-12,158592,Alemeda,208.0,52.744103374404474,0
36.0,2024-01-13,158433,Alemeda,208.0,52.864972387321494,0
36.0,2024-01-14,158493,Alemeda,209.0,52.90277011921836,0
36.0,2024-01-15,158757,Alemeda,209.0,52.77696706693189,0
36.0,2024-01-16,158736,Alemeda,209.0,52.77696706693189,0
36.0,2024-01-17,158862,Alemeda,210.0,53.126147537944256,0
36.0,2024-01-18,159131,Alemeda,210.0,52.786506209712826,0
36.0,2024-01-19,159131,Alemeda,210.0,52.786506209712826,0
36.0,2024-01-20,159742,Alemeda,209.0,52.594616933144664,0
36.0,2024-01-21,160278,Alemeda,208.0,52.573744451448455,0
37.0,2024-01-22,160755,Alemeda,208.0,52.573744451448455,0
37.0,2024-01-23,161456,Alemeda,207.0,52.553559744937075,0
37.0,2024-01-24,163945,Alemeda,208.0,52.81258186019863,0
37.0,2024-01-25,165128,Alemeda,211.0,52.4631023564972,0
37.0,2024-01-26,165128,Alemeda,212.0,46.475421307155614,0
37.0,2024-01-27,164931,Alemeda,213.0,46.48352509302907,0
37.0,2024-01-28,164931,Alemeda,214.0,46.50110821514565,0
37.0,2024-01-29,165337,Alemeda,214.0,46.16849415510706,0
37.0,2024-01-30,165283,Alemeda,214.0,46.16849415510706,0
37.0,2024-01-31,165877,Alemeda,214.0,46.16849415510706,0
37.0,2024-02-01,165034,Alemeda,217.0,46.541507531437304,0
37.0,2024-02-02,165034,Alemeda,216.0,46.531968388656374,0
37.0,2024-02-03,164947,Alemeda,216.0,46.531968388656374,0
37.0,2024-02-04,164366,Alemeda,218.0,46.67673011342907,0
37.0,2024-02-05,163986,Alemeda,217.0,46.29767627677987,0
37.0,2024-02-06,163758,Alemeda,221.0,46.70899574057838,0
37.0,2024-02-07,164695,Alemeda,221.0,46.69544955976407,0
37.0,2024-02-08,166478,Alemeda,224.0,46.78749182145596,0
37.0,2024-02-09,166478,Alemeda,224.0,46.78734230511142,0
37.0,2024-02-10,166816,Alemeda,226.0,46.853518239199836,0
37.0,2024-02-11,166611,Alemeda,224.0,46.46845384550058,0
37.0,2024-02-12,166276,Alemeda,228.0,46.537590203210655,0
37.0,2024-02-13,166112,Alemeda,226.0,39.93121052020923,0
37.0,2024-02-14,165913,Alemeda,227.0,46.529277094454855,0
37.0,2024-02-15,165913,Alemeda,229.0,40.62051077175553,0
