State,date,Homicide Rate
Baja California,1996-12-31,4.7344172293108215
Baja California,1997-03-31,3.7995709911843996
Baja California,1997-06-30,3.9443786473499465
Baja California,1997-09-30,3.6473506977499066
Baja California,1997-12-31,3.616828799369713
Baja California,1998-03-31,4.8401253304357885
Baja California,1998-06-30,6.00056491032513
Baja California,1998-09-30,7.73742413498149
Baja California,1998-12-31,6.241429456032714
Baja California,1999-03-31,6.191869294659623
Baja California,1999-06-30,6.516916864618594
Baja California,1999-09-30,7.57864283531307
Baja California,1999-12-31,6.294670702885821
Baja California,2000-03-31,5.801046027311163
Baja California,2000-06-30,3.9056213971145914
Baja California,2000-09-30,3.8766794947900625
Baja California,2000-12-31,4.244788629361719
Baja California,2001-03-31,3.189701386194342
Baja California,2001-06-30,4.534391601264366
Baja California,2001-09-30,4.462245715047715
Baja California,2001-12-31,3.5435310593707072
Baja California,2002-03-31,4.28216620514431
Baja California,2002-06-30,3.871273330114863
Baja California,2002-09-30,3.8054039499088272
Baja California,2002-12-31,4.226739250211368
Baja California,2003-03-31,3.6393525418525545
Baja California,2003-06-30,4.019017943747514
Baja California,2003-09-30,4.979124896832654
Baja California,2003-12-31,4.035365311442345
Baja California,2004-03-31,3.8989948535674723
Baja California,2004-06-30,4.517411934070166
Baja California,2004-09-30,4.094746985583761
Baja California,2004-12-31,4.562036804438214
Baja California,2005-03-31,2.84544258458927
Baja California,2005-06-30,4.223078109726971
Baja California,2005-09-30,4.50895096134303
Baja California,2005-12-31,3.7236080658867166
Baja California,2006-03-31,3.2224332547798564
Baja California,2006-06-30,4.0229736798651645
Baja California,2006-09-30,4.951148106813221
Baja California,2006-12-31,3.609806663928012
Baja California,2007-03-31,3.3228817328212887
Baja California,2007-06-30,4.574933571630603
Baja California,2007-09-30,2.657770223804186
Baja California,2007-12-31,1.7515891816123677
Baja California,2008-03-31,5.227013468600114
Baja California,2008-06-30,5.951233889159686
Baja California,2008-09-30,4.94362103762269
Baja California,2008-12-31,17.403994702025603
Baja California,2009-03-31,13.417920936590187
Baja California,2009-06-30,9.474574052278522
Baja California,2009-09-30,11.496052544284481
Baja California,2009-12-31,14.44949789579187
Baja California,2010-03-31,16.115566165174354
Baja California,2010-06-30,12.778022721856981
Baja California,2010-09-30,10.97350175487448
Baja California,2010-12-31,8.065567562674753
Baja California,2011-03-31,7.012208586108111
Baja California,2011-06-30,6.493442911041378
Baja California,2011-09-30,5.671071095814288
Baja California,2011-12-31,5.807186654654905
Baja California,2012-03-31,4.9933789225084775
Baja California,2012-06-30,4.062457173657928
Baja California,2012-09-30,4.8425491341075455
Baja California,2012-12-31,3.8264353232214217
Baja California,2013-03-31,4.724137617762757
Baja California,2013-06-30,5.828805271092297
Baja California,2013-09-30,5.9646201626453506
Baja California,2013-12-31,6.6113795064064265
Baja California,2014-03-31,5.785877562236906
Baja California,2014-06-30,4.634521162768469
Baja California,2014-09-30,6.051716839274747
Baja California,2014-12-31,4.931697475416527
Baja California,2015-03-31,4.3203357315142155
Baja California,2015-06-30,6.421647117137029
Baja California,2015-09-30,6.505763950565572
Baja California,2015-12-31,7.808782724408536
Baja California,2016-03-31,7.065755055562222
Baja California,2016-06-30,6.761590444999929
Baja California,2016-09-30,8.661630406610662
Baja California,2016-12-31,10.50855737388311
Baja California,2017-03-31,11.9365932680624
Baja California,2017-06-30,13.570607111764511
Baja California,2017-09-30,17.217576489594325
Baja California,2017-12-31,17.828282632539718
Baja California,2018-03-31,16.614881175174578
Baja California,2018-06-30,20.198692451264847
Baja California,2018-09-30,20.828684746858162
Baja California,2018-12-31,21.637943780197343
Baja California,2019-03-31,16.915912011164323
Baja California,2019-06-30,17.69188882850476
Baja California,2019-09-30,21.45904554404244
Baja California,2019-12-31,18.922740838656928
Baja California,2020-03-31,16.053033065838157
Baja California,2020-06-30,21.313062243022195
Baja California,2020-09-30,20.26927519604474
Baja California,2020-12-31,19.70698309166781
Baja California,2021-03-31,19.12641066971127
Baja California,2021-06-30,21.487057225564033
Baja California,2021-09-30,22.00605145016541
Baja California,2021-12-31,20.904512944038594
Baja California,2022-03-31,16.08526738209427
Baja California,2022-06-30,18.512146532908577
Baja California,2022-09-30,20.488885032818892
Baja California,2022-12-31,19.022863129869883
Baja California,2023-03-31,15.33435160789837
Baja California,2023-06-30,18.224413781356702
Baja California,2023-09-30,16.858914460225456
Baja California,2023-12-31,15.777200787206244
Baja California,2024-03-31,14.77824477617055
Baja California,2024-06-30,17.16010235988748
Baja California,2024-09-30,14.815130958153878
Baja California,2024-12-31,13.465357374494804
Baja California Sur,1990-03-31,0.6163188916121053
Baja California Sur,1990-06-30,0.9171348300294399
Baja California Sur,1990-09-30,0.6066709538080736
Baja California Sur,1990-12-31,1.5051249504563038
Baja California Sur,1991-03-31,0.5975458790746405
Baja California Sur,1991-06-30,0.2965739774129259
Baja California Sur,1991-09-30,2.9442274984959904
Baja California Sur,1991-12-31,1.4615694917830564
Baja California Sur,1992-03-31,0.29024121947750775
Baja California Sur,1992-06-30,1.4409914020846344
Baja California Sur,1992-09-30,2.5756207007405387
Baja California Sur,1992-12-31,0.8525528748556581
Baja California Sur,1993-03-31,0.5644211484841529
Baja California Sur,1993-06-30,1.1210385300942793
Baja California Sur,1993-09-30,1.9483248581202006
Baja California Sur,1993-12-31,2.211437369790107
Baja California Sur,1994-03-31,2.7455254798492157
Baja California Sur,1994-06-30,0.8181074447777476
Baja California Sur,1994-09-30,2.1670468027933234
Baja California Sur,1994-12-31,1.883587139225792
Baja California Sur,1995-03-31,1.603793506240093
Baja California Sur,1995-06-30,1.3275734347245418
Baja California Sur,1995-09-30,2.900925483135953
Baja California Sur,1995-12-31,2.6191106024216295
Baja California Sur,1996-03-31,1.0403562873498744
Baja California Sur,1996-06-30,1.291288964644508
Baja California Sur,1996-09-30,1.0256839816368377
Baja California Sur,1996-12-31,2.8004287201786164
Baja California Sur,1997-03-31,2.0220487566506447
Baja California Sur,1997-06-30,2.258501375594634
Baja California Sur,1997-09-30,1.7441020283076063
Baja California Sur,1997-12-31,2.7214295256960677
Baja California Sur,1998-03-31,1.4741145485278508
Baja California Sur,1998-06-30,0.9760517567711559
Baja California Sur,1998-09-30,1.4543350901162577
Baja California Sur,1998-12-31,0.963221011060988
Baja California Sur,1999-03-31,1.6746144399610852
Baja California Sur,1999-06-30,3.089255727004848
Baja California Sur,1999-09-30,1.8879130301397449
Baja California Sur,1999-12-31,1.4056405230544566
Baja California Sur,2000-03-31,0.46495949040439855
Baja California Sur,2000-06-30,1.3836159881439485
Baja California Sur,2000-09-30,2.5150234544990338
Baja California Sur,2000-12-31,2.265970560510478
Baja California Sur,2001-03-31,0.673524140227726
Baja California Sur,2001-06-30,2.001616119681817
Baja California Sur,2001-09-30,1.7624483933079833
Baja California Sur,2001-12-31,0.4364747390244789
Baja California Sur,2002-03-31,1.729580144419942
Baja California Sur,2002-06-30,2.1418596482209713
Baja California Sur,2002-09-30,1.485417444742471
Baja California Sur,2002-12-31,1.4717373859841545
Baja California Sur,2003-03-31,0.8332957192904487
Baja California Sur,2003-06-30,1.23859034656446
Baja California Sur,2003-09-30,1.8411534621867993
Baja California Sur,2003-12-31,1.2164800608780688
Baja California Sur,2004-03-31,0.8038030602122175
Baja California Sur,2004-06-30,0.7967312771469583
Baja California Sur,2004-09-30,2.3692721201168316
Baja California Sur,2004-12-31,1.7613949203979968
Baja California Sur,2005-03-31,1.9397575949592167
Baja California Sur,2005-06-30,1.922147884932539
Baja California Sur,2005-09-30,1.142456013856722
Baja California Sur,2005-12-31,1.5084103303481475
Baja California Sur,2006-03-31,1.8664597799692784
Baja California Sur,2006-06-30,0.5540991640490611
Baja California Sur,2006-09-30,1.4617550074244972
Baja California Sur,2006-12-31,0.9035834311713392
Baja California Sur,2007-03-31,1.6083874426639664
Baja California Sur,2007-06-30,1.0602973427181428
Baja California Sur,2007-09-30,1.7475215775226784
Baja California Sur,2007-12-31,1.7282430047924178
Baja California Sur,2008-03-31,1.7092750964316032
Baja California Sur,2008-06-30,2.028671896131999
Baja California Sur,2008-09-30,1.1704295978236698
Baja California Sur,2008-12-31,1.488384810316381
Baja California Sur,2009-03-31,1.4722746152046706
Baja California Sur,2009-06-30,0.971094823093498
Baja California Sur,2009-09-30,1.6017905883056471
Baja California Sur,2009-12-31,1.4272883793880526
Baja California Sur,2010-03-31,2.1991785544485194
Baja California Sur,2010-06-30,1.8681297582173062
Baja California Sur,2010-09-30,2.778755488042089
Baja California Sur,2010-12-31,1.6849294295390593
Baja California Sur,2011-03-31,1.2164925984028465
Baja California Sur,2011-06-30,1.5101725221089257
Baja California Sur,2011-09-30,2.1003749169226706
Baja California Sur,2011-12-31,1.4907713797735123
Baja California Sur,2012-03-31,1.6297398885751777
Baja California Sur,2012-06-30,0.7363036476973577
Baja California Sur,2012-09-30,1.7565122692382007
Baja California Sur,2012-12-31,1.309502330914149
Baja California Sur,2013-03-31,1.3017154681402727
Baja California Sur,2013-06-30,2.012966379147969
Baja California Sur,2013-09-30,1.4294706336700373
Baja California Sur,2013-12-31,1.9897772823337623
Baja California Sur,2014-03-31,1.9784919086746977
Baja California Sur,2014-06-30,1.2647329680284876
Baja California Sur,2014-09-30,3.0742759032199314
Baja California Sur,2014-12-31,6.5311582569126045
Baja California Sur,2015-03-31,4.69838877508859
Baja California Sur,2015-06-30,6.870994782624629
Baja California Sur,2015-09-30,9.429265250697743
Baja California Sur,2015-12-31,3.669202795479542
Baja California Sur,2016-03-31,2.9731229683659715
Baja California Sur,2016-06-30,5.241371895495108
Baja California Sur,2016-09-30,10.692328254477413
Baja California Sur,2016-12-31,12.89343245768761
Baja California Sur,2017-03-31,20.225948967154647
Baja California Sur,2017-06-30,10.386427699945306
Baja California Sur,2017-09-30,22.489696580868763
Baja California Sur,2017-12-31,45.122559112286254
Baja California Sur,2018-03-31,11.768189935999152
Baja California Sur,2018-06-30,5.015748163142996
Baja California Sur,2018-09-30,5.627665946865455
Baja California Sur,2018-12-31,3.3071755533583094
Baja California Sur,2019-03-31,5.4395768430888705
Baja California Sur,2019-06-30,2.2645763229319384
Baja California Sur,2019-09-30,2.252213738420389
Baja California Sur,2019-12-31,3.1110727642586684
Baja California Sur,2020-03-31,1.6090429866148253
Baja California Sur,2020-06-30,1.9698392980477661
Baja California Sur,2020-09-30,2.9393513831281233
Baja California Sur,2020-12-31,3.046161531853711
Baja California Sur,2021-03-31,2.4246186074930414
Baja California Sur,2021-06-30,2.6536749175853007
Baja California Sur,2021-09-30,2.0402317703291097
Baja California Sur,2021-12-31,2.1492682736559807
Baja California Sur,2022-03-31,2.9697513011470367
Baja California Sur,2022-06-30,2.4815860407240087
Baja California Sur,2022-09-30,3.526336246348283
Baja California Sur,2022-12-31,1.636777294625369
Baja California Sur,2023-03-31,1.8604809808455733
Baja California Sur,2023-06-30,1.6191310355036885
Baja California Sur,2023-09-30,1.2653733273106675
Baja California Sur,2023-12-31,1.0298500118814178
Baja California Sur,2024-03-31,1.5936545230192014
Baja California Sur,2024-06-30,3.397399479442902
Baja California Sur,2024-09-30,2.7040486368214807
Baja California Sur,2024-12-31,1.9056665180744994
Campeche,1990-03-31,2.724708198889167
Campeche,1990-06-30,5.048792977850224
Campeche,1990-09-30,2.5055868621342587
Campeche,1990-12-31,4.973386461731567
Campeche,1991-03-31,3.52538660270832
Campeche,1991-06-30,2.2739530341238723
Campeche,1991-09-30,2.603622738536683
Campeche,1991-12-31,3.2725519015248947
Campeche,1992-03-31,4.2729296801113925
Campeche,1992-06-30,4.409901472624405
Campeche,1992-09-30,1.8515910497455186
Campeche,1992-12-31,4.176581406861956
Campeche,1993-03-31,3.150610803941912
Campeche,1993-06-30,1.8106071953529943
Campeche,1993-09-30,3.9215835790223608
Campeche,1993-12-31,3.8932071645826287
Campeche,1994-03-31,2.415781819470235
Campeche,1994-06-30,4.637215197699941
Campeche,1994-09-30,3.3341977549735122
Campeche,1994-12-31,1.576595751389769
Campeche,1995-03-31,4.540870970368468
Campeche,1995-06-30,3.7332373753059835
Campeche,1995-09-30,3.0916313147213694
Campeche,1995-12-31,3.841953310534329
Campeche,1996-03-31,2.1397403272274316
Campeche,1996-06-30,3.6494315503494836
Campeche,1996-09-30,2.5727430485491745
Campeche,1996-12-31,3.615975379225418
Campeche,1997-03-31,4.200827563029916
Campeche,1997-06-30,2.091815770796758
Campeche,1997-09-30,2.5297757081015817
Campeche,1997-12-31,2.667746939501428
Campeche,1998-03-31,3.0998628187692265
Campeche,1998-06-30,3.0875905325652586
Campeche,1998-09-30,4.393782504836822
Campeche,1998-12-31,2.0426783598654557
Campeche,1999-03-31,2.035019783299465
Campeche,1999-06-30,3.185817128304441
Campeche,1999-09-30,3.6062702942860807
Campeche,1999-12-31,2.2987999306528684
Campeche,2000-03-31,2.2892539083048886
Campeche,2000-06-30,2.7066825142136444
Campeche,2000-09-30,2.694348816070042
Campeche,2000-12-31,1.693580483178512
Campeche,2001-03-31,1.8256614980161145
